obsnme,obsval,weight,standard_deviation,obgnme
wo_ea_6801_20200801,211.9192305,0.0,9.144,oobs
wo_ea_6801_20200901,211.8864178,0.0,9.144,oobs
wo_ea_6801_20201001,211.8537612,0.0,9.144,oobs
wo_ea_6801_20201101,211.8216644,0.0,9.144,oobs
wo_ea_6801_20201201,211.790215,0.0,9.144,oobs
wo_ea_6801_20210101,211.7581508,0.0,9.144,oobs
wo_ea_6801_20210201,211.7270463,0.0,9.144,oobs
wo_ea_6801_20210301,211.6958216,0.0,9.144,oobs
wo_ea_6801_20210401,211.6633819,0.0,9.144,oobs
wo_ea_6801_20210501,211.6308561,0.0,9.144,oobs
wo_ea_6801_20210601,211.5988275,0.0,9.144,oobs
wo_ea_6801_20210701,211.5668358,0.0,9.144,oobs
wo_ea_6801_20210801,211.5343737,0.0,9.144,oobs
wo_ea_6801_20210901,211.5029902,0.0,9.144,oobs
wo_ea_6801_20211001,211.4724856,0.0,9.144,oobs
wo_ea_6801_20211101,211.4430788,0.0,9.144,oobs
wo_ea_6801_20211201,211.4142262,0.0,9.144,oobs
wo_ht_0001_20150101,286.9822785,0.0,9.144,oobs
wo_ht_0001_20150201,292.1194937,0.0,9.144,oobs
wo_ht_0001_20150301,292.7478066,0.0,9.144,oobs
wo_ht_0001_20150401,292.8956874,0.0,9.144,oobs
wo_ht_0001_20150501,292.9117417,0.0,9.144,oobs
wo_ht_0001_20150601,292.9397154,0.0,9.144,oobs
wo_ht_0001_20150701,293.0340238,0.0,9.144,oobs
wo_ht_0001_20150801,293.0903603,0.0,9.144,oobs
wo_ht_0001_20150901,293.0439227,0.0,9.144,oobs
wo_ht_0001_20151001,292.9515832,0.0,9.144,oobs
wo_ht_0001_20151101,292.8558141,0.0,9.144,oobs
wo_ht_0001_20151201,292.8564806,0.0,9.144,oobs
wo_ht_0001_20160101,292.9006498,0.0,9.144,oobs
wo_ht_0001_20160201,292.9158948,0.0,9.144,oobs
wo_ht_0001_20160301,292.8732217,0.0,9.144,oobs
wo_ht_0001_20160401,292.838839,0.0,9.144,oobs
wo_ht_0001_20160501,292.8344007,0.0,9.144,oobs
wo_ht_0001_20160601,292.8611312,0.0,9.144,oobs
wo_ht_0001_20160701,292.9014081,0.0,9.144,oobs
wo_ht_0001_20160801,292.8765333,0.0,9.144,oobs
wo_ht_0001_20160901,292.823458,0.0,9.144,oobs
wo_ht_0001_20161001,292.7865255,0.0,9.144,oobs
wo_ht_0001_20161101,292.7258311,0.0,9.144,oobs
wo_ht_0001_20161201,292.6725736,0.0,9.144,oobs
wo_ht_0001_20170101,292.6418947,0.0,9.144,oobs
wo_ht_0001_20170201,292.6082317,0.0,9.144,oobs
wo_ht_0001_20170301,292.5829487,0.0,9.144,oobs
wo_ht_0001_20170401,292.5604553,0.0,9.144,oobs
wo_ht_0001_20170501,292.5234089,0.0,9.144,oobs
wo_ht_0001_20170601,292.4483009,0.0,9.144,oobs
wo_ht_0001_20170701,292.3439142,0.0,9.144,oobs
wo_ht_0001_20170801,292.2215599,0.0,9.144,oobs
wo_ht_0001_20170901,292.0942891,0.0,9.144,oobs
wo_ht_0001_20171001,291.9722158,0.0,9.144,oobs
wo_ht_0001_20171101,291.8576523,0.0,9.144,oobs
wo_ht_0001_20171201,291.7475082,0.0,9.144,oobs
wo_ht_0001_20180101,291.637297,0.0,9.144,oobs
wo_ht_0001_20180201,291.5342495,0.0,9.144,oobs
wo_ht_0001_20180301,291.4327002,0.0,9.144,oobs
wo_ht_0001_20180401,291.3303811,0.0,9.144,oobs
wo_ht_0001_20180501,291.2307277,0.0,9.144,oobs
wo_ht_0001_20180601,291.1335455,0.0,9.144,oobs
wo_ht_0001_20180701,291.0390039,0.0,9.144,oobs
wo_ht_0001_20180801,290.9452004,0.0,9.144,oobs
wo_ht_0001_20180901,290.854895,0.0,9.144,oobs
wo_ht_0001_20181001,290.7670145,0.0,9.144,oobs
wo_ht_0001_20181101,290.6805045,0.0,9.144,oobs
wo_ht_0001_20181201,290.5952008,0.0,9.144,oobs
wo_ht_0001_20190101,290.5097323,0.0,9.144,oobs
wo_ht_0001_20190201,290.4294179,0.0,9.144,oobs
wo_ht_0001_20190301,290.3500579,0.0,9.144,oobs
wo_ht_0001_20190401,290.2688393,0.0,9.144,oobs
wo_ht_0001_20190501,290.1883767,0.0,9.144,oobs
wo_ht_0001_20190601,290.1086192,0.0,9.144,oobs
wo_ht_0001_20190701,290.0294128,0.0,9.144,oobs
wo_ht_0001_20190801,289.9494184,0.0,9.144,oobs
wo_ht_0001_20190901,289.8711392,0.0,9.144,oobs
wo_ht_0001_20191001,289.793473,0.0,9.144,oobs
wo_ht_0001_20191101,289.7164573,0.0,9.144,oobs
wo_ht_0001_20191201,289.64001,0.0,9.144,oobs
wo_ht_0001_20200101,289.5628737,0.0,9.144,oobs
wo_ht_0001_20200201,289.4886114,0.0,9.144,oobs
wo_ht_0001_20200301,289.4148076,0.0,9.144,oobs
wo_ht_0001_20200401,289.3401442,0.0,9.144,oobs
wo_ht_0001_20200501,289.2657979,0.0,9.144,oobs
wo_ht_0001_20200601,289.1918169,0.0,9.144,oobs
wo_ht_0001_20200701,289.1180413,0.0,9.144,oobs
wo_ht_0001_20200801,289.0433608,0.0,9.144,oobs
wo_ht_0001_20200901,288.9702734,0.0,9.144,oobs
wo_ht_0001_20201001,288.8978111,0.0,9.144,oobs
wo_ht_0001_20201101,288.8256863,0.0,9.144,oobs
wo_ht_0001_20201201,288.7539392,0.0,9.144,oobs
wo_ht_0001_20210101,288.6814812,0.0,9.144,oobs
wo_ht_0001_20210201,288.6130387,0.0,9.144,oobs
wo_ht_0001_20210301,288.5449277,0.0,9.144,oobs
wo_ht_0001_20210401,288.4747798,0.0,9.144,oobs
wo_ht_0001_20210501,288.4048897,0.0,9.144,oobs
wo_ht_0001_20210601,288.3353634,0.0,9.144,oobs
wo_ht_0001_20210701,288.2660617,0.0,9.144,oobs
wo_ht_0001_20210801,288.1958617,0.0,9.144,oobs
wo_ht_0001_20210901,288.1270735,0.0,9.144,oobs
wo_ht_0001_20211001,288.0585778,0.0,9.144,oobs
wo_ht_0001_20211101,287.9903452,0.0,9.144,oobs
wo_ht_0001_20211201,287.922403,0.0,9.144,oobs
wp_ht_1051_20150113,279.3362058,0.0,9.144,burnin
wp_ht_1051_20150218,279.5495695,0.0,9.144,burnin
wp_ht_1051_20150311,279.7629332,0.0,9.144,burnin
wp_ht_1051_20150409,279.6714784,0.0,9.144,burnin
wp_ht_1051_20150709,280.8602058,0.0,9.144,burnin
wp_ht_1051_20150817,279.3057332,0.0,9.144,burnin
wp_ht_1051_20150914,279.2142784,0.0,9.144,burnin
wp_ht_1051_20151019,279.0923695,0.0,9.144,burnin
wp_ht_1051_20151210,279.6714784,0.0,9.144,burnin
wp_ht_1051_20160210,279.1533333,0.0,9.144,burnin
wp_ht_1051_20160315,279.3362058,0.0,9.144,burnin
wp_ht_1051_20160419,281.0126058,0.0,9.144,burnin
wp_ht_1051_20160510,280.0677332,0.0,9.144,burnin
wp_ht_1051_20160621,280.5554058,0.0,9.144,burnin
wp_ht_1051_20160712,279.2752421,0.5,9.144,zb004
wp_ht_1051_20160809,279.3057332,0.5,9.144,zb004
wp_ht_1051_20160915,279.7019695,0.5,9.144,zb004
wp_ht_1051_20161013,279.8848421,0.5,9.144,zb004
wp_ht_1051_20161114,279.2752421,0.5,9.144,zb004
wp_ht_1051_20161212,279.7019695,0.5,9.144,zb004
wp_ht_1051_20170109,278.4218058,0.5,9.144,zb004
wp_ht_1051_20170213,279.7629332,0.5,9.144,zb004
wp_ht_1051_20170413,279.5800421,0.5,9.144,zb004
wp_ht_1051_20170515,279.5190784,0.5,9.144,zb004
wp_ht_1051_20170615,279.3971695,0.5,9.144,zb004
wp_ht_1051_20170718,278.6656421,0.5,9.144,zb004
wp_ht_1051_20170808,279.2142784,0.5,9.144,zb004
wp_ht_1051_20170915,279.4581332,0.5,9.144,zb004
wp_ht_1051_20171013,279.5190784,0.5,9.144,zb004
wp_ht_1051_20171110,279.4276421,0.5,9.144,zb004
wp_ht_1051_20171215,279.3666784,0.5,9.144,zb004
wp_ht_1051_20180111,279.3971695,0.5,9.144,zb004
wp_ht_1051_20180216,278.2998784,0.5,9.144,zb004
wp_ht_1051_20180416,279.4032715,0.5,9.144,zb004
wp_ht_1051_20180614,279.0923695,0.5,9.144,zb004
wp_ht_1051_20180711,279.1838058,0.5,9.144,zb004
wp_ht_1051_20180809,278.3913333,0.5,9.144,zb004
wp_ht_1051_20180914,279.6410058,0.5,9.144,zb004
wp_ht_1051_20181112,280.3725332,0.5,9.144,zb004
wp_ht_1051_20181214,280.4334783,0.5,9.144,zb004
wp_ht_1051_20190215,279.2142784,0.5,9.144,zb004
wp_ht_1051_20190315,279.7019695,0.5,9.144,zb004
wp_ht_1051_20190412,279.5190784,0.5,9.144,zb004
wp_ht_1051_20190712,279.4276421,0.5,9.144,zb004
wp_ht_1051_20190820,279.1533333,0.5,9.144,zb004
wp_ht_1051_20190913,279.2752421,0.5,9.144,zb004
wp_ht_1051_20191018,279.2142784,0.5,9.144,zb004
wp_ht_1051_20191115,278.6046784,0.5,9.144,zb004
wp_ht_1051_20200117,279.5190784,0.0,9.144,valid
wp_ht_1051_20200219,279.4581332,0.0,9.144,valid
wp_ht_1051_20200319,278.8790058,0.0,9.144,valid
wp_ht_1051_20200617,279.5800421,0.0,9.144,valid
wp_ht_1051_20200812,279.1838058,0.0,9.144,valid
wp_ht_1051_20200917,279.5190784,0.0,9.144,valid
wp_ht_1051_20201015,279.2142784,0.0,9.144,valid
wp_ht_1051_20201119,279.2752421,0.0,9.144,valid
wp_ht_1051_20201216,279.3362058,0.0,9.144,valid
wp_ht_1051_20210114,279.3362058,0.0,9.144,valid
wp_ht_1051_20210225,278.8485333,0.0,9.144,valid
wp_ht_1051_20210318,278.8485333,0.0,9.144,valid
wp_ht_1051_20210415,279.2142784,0.0,9.144,valid
wp_ht_1051_20210513,279.4581332,0.0,9.144,valid
wp_ht_1051_20210715,279.4886058,0.0,9.144,valid
wp_ht_1051_20210819,279.3362058,0.0,9.144,valid
wo_ht_1051_20150101,262.6171365,0.0,9.144,oobs
wo_ht_1051_20150201,262.2500022,0.0,9.144,oobs
wo_ht_1051_20150301,261.9777985,0.0,9.144,oobs
wo_ht_1051_20150401,261.7758832,0.0,9.144,oobs
wo_ht_1051_20150501,261.5529338,0.0,9.144,oobs
wo_ht_1051_20150601,261.2673956,0.0,9.144,oobs
wo_ht_1051_20150701,261.1191309,0.0,9.144,oobs
wo_ht_1051_20150801,261.1935421,0.0,9.144,oobs
wo_ht_1051_20150901,261.0612062,0.0,9.144,oobs
wo_ht_1051_20151001,260.9032666,0.0,9.144,oobs
wo_ht_1051_20151101,260.7815877,0.0,9.144,oobs
wo_ht_1051_20151201,260.6848835,0.0,9.144,oobs
wo_ht_1051_20160101,260.712486,0.0,9.144,oobs
wo_ht_1051_20160201,260.6681144,0.0,9.144,oobs
wo_ht_1051_20160301,260.5746744,0.0,9.144,oobs
wo_ht_1051_20160401,260.4585426,0.0,9.144,oobs
wo_ht_1051_20160501,260.3294059,0.0,9.144,oobs
wo_ht_1051_20160601,260.2098211,0.0,9.144,oobs
wo_ht_1051_20160701,260.1463406,0.0,9.144,oobs
wo_ht_1051_20160801,260.0801347,0.0,9.144,oobs
wo_ht_1051_20160901,260.0127401,0.0,9.144,oobs
wo_ht_1051_20161001,259.9334267,0.0,9.144,oobs
wo_ht_1051_20161101,259.8699259,0.0,9.144,oobs
wo_ht_1051_20161201,259.8152944,0.0,9.144,oobs
wo_ht_1051_20170101,259.7580187,0.0,9.144,oobs
wo_ht_1051_20170201,259.6323974,0.0,9.144,oobs
wo_ht_1051_20170301,259.5337215,0.0,9.144,oobs
wo_ht_1051_20170401,259.4772303,0.0,9.144,oobs
wo_ht_1051_20170501,259.3980304,0.0,9.144,oobs
wo_ht_1051_20170601,259.299017,0.0,9.144,oobs
wo_ht_1051_20170701,259.0516412,0.0,9.144,oobs
wo_ht_1051_20170801,258.9598518,0.0,9.144,oobs
wo_ht_1051_20170901,258.8946699,0.0,9.144,oobs
wo_ht_1051_20171001,258.8565909,0.0,9.144,oobs
wo_ht_1051_20171101,258.7277135,0.0,9.144,oobs
wo_ht_1051_20171201,258.47024,0.0,9.144,oobs
wo_ht_1051_20180101,258.4750844,0.0,9.144,oobs
wo_ht_1051_20180201,258.4162573,0.0,9.144,oobs
wo_ht_1051_20180301,258.3310889,0.0,9.144,oobs
wo_ht_1051_20180401,258.3800336,0.0,9.144,oobs
wo_ht_1051_20180501,258.1251843,0.0,9.144,oobs
wo_ht_1051_20180601,257.8813039,0.0,9.144,oobs
wo_ht_1051_20180701,257.7425619,0.0,9.144,oobs
wo_ht_1051_20180801,257.8056192,0.0,9.144,oobs
wo_ht_1051_20180901,257.7863959,0.0,9.144,oobs
wo_ht_1051_20181001,257.5518873,0.0,9.144,oobs
wo_ht_1051_20181101,257.4080261,0.0,9.144,oobs
wo_ht_1051_20181201,257.3953042,0.0,9.144,oobs
wo_ht_1051_20190101,257.5152928,0.0,9.144,oobs
wo_ht_1051_20190201,257.4689315,0.0,9.144,oobs
wo_ht_1051_20190301,257.5068814,0.0,9.144,oobs
wo_ht_1051_20190401,257.4255751,0.0,9.144,oobs
wo_ht_1051_20190501,257.4750627,0.0,9.144,oobs
wo_ht_1051_20190601,257.3518928,0.0,9.144,oobs
wo_ht_1051_20190701,257.2396999,0.0,9.144,oobs
wo_ht_1051_20190801,257.1955222,0.0,9.144,oobs
wo_ht_1051_20190901,257.1634721,0.0,9.144,oobs
wo_ht_1051_20191001,257.0691486,0.0,9.144,oobs
wo_ht_1051_20191101,257.3465451,0.0,9.144,oobs
wo_ht_1051_20191201,257.2748997,0.0,9.144,oobs
wo_ht_1051_20200101,257.2293741,0.0,9.144,oobs
wo_ht_1051_20200201,257.1124084,0.0,9.144,oobs
wo_ht_1051_20200301,257.1490172,0.0,9.144,oobs
wo_ht_1051_20200401,257.0318293,0.0,9.144,oobs
wo_ht_1051_20200501,256.9966156,0.0,9.144,oobs
wo_ht_1051_20200601,256.8928093,0.0,9.144,oobs
wo_ht_1051_20200701,256.8644916,0.0,9.144,oobs
wo_ht_1051_20200801,256.7975072,0.0,9.144,oobs
wo_ht_1051_20200901,256.7468644,0.0,9.144,oobs
wo_ht_1051_20201001,256.6512876,0.0,9.144,oobs
wo_ht_1051_20201101,256.6368958,0.0,9.144,oobs
wo_ht_1051_20201201,256.5852129,0.0,9.144,oobs
wo_ht_1051_20210101,256.542082,0.0,9.144,oobs
wo_ht_1051_20210201,256.4467644,0.0,9.144,oobs
wo_ht_1051_20210301,256.4289322,0.0,9.144,oobs
wo_ht_1051_20210401,256.3712327,0.0,9.144,oobs
wo_ht_1051_20210501,256.3127047,0.0,9.144,oobs
wo_ht_1051_20210601,255.9469952,0.0,9.144,oobs
wo_ht_1051_20210701,256.0942216,0.0,9.144,oobs
wo_ht_1051_20210801,256.1433856,0.0,9.144,oobs
wo_ht_1051_20210901,256.0640891,0.0,9.144,oobs
wo_ht_1051_20211001,256.0115262,0.0,9.144,oobs
wo_ht_1051_20211101,255.9600856,0.0,9.144,oobs
wo_ht_1051_20211201,255.9130906,0.0,9.144,oobs
wp_ht_1062_20150112,242.072156,0.0,9.144,burnin
wp_ht_1062_20150219,246.2783921,0.0,9.144,burnin
wp_ht_1062_20150316,247.2842284,0.0,9.144,burnin
wp_ht_1062_20150408,239.3289561,0.0,9.144,burnin
wp_ht_1062_20150514,248.3205558,0.0,9.144,burnin
wp_ht_1062_20150610,250.6675194,0.0,9.144,burnin
wp_ht_1062_20150708,252.4048645,0.0,9.144,burnin
wp_ht_1062_20150814,240.395756,0.0,9.144,burnin
wp_ht_1062_20150910,238.0792649,0.0,9.144,burnin
wp_ht_1062_20151015,235.0922288,0.0,9.144,burnin
wp_ht_1062_20151116,234.3607199,0.0,9.144,burnin
wp_ht_1062_20151210,246.3698284,0.0,9.144,burnin
wp_ht_1062_20150108,242.7122285,0.0,9.144,burnin
wp_ht_1062_20160209,251.2161557,0.0,9.144,burnin
wp_ht_1062_20160316,250.5760645,0.0,9.144,burnin
wp_ht_1062_20160412,251.002792,0.0,9.144,burnin
wp_ht_1062_20160511,252.1000645,0.0,9.144,burnin
wp_ht_1062_20160622,256.0015192,0.0,9.144,burnin
wp_ht_1062_20160713,245.5163921,0.5,9.144,zb005
wp_ht_1062_20160815,244.7848647,0.5,9.144,zb005
wp_ht_1062_20160914,251.8562282,0.0,9.144,zb005
wp_ht_1062_20161011,250.6065557,0.0,9.144,zb005
wp_ht_1062_20161115,251.1856645,0.5,9.144,zb005
wp_ht_1062_20161213,250.3627194,0.5,9.144,zb005
wp_ht_1062_20170110,249.8140646,0.5,9.144,zb005
wp_ht_1062_20170214,250.0579194,0.0,9.144,zb005
wp_ht_1062_20170316,252.4048645,0.5,9.144,zb005
wp_ht_1062_20170414,250.3017557,0.5,9.144,zb005
wp_ht_1062_20170516,245.3944647,0.5,9.144,zb005
wp_ht_1062_20170613,248.1071921,0.0,9.144,zb005
wp_ht_1062_20170718,242.376956,0.5,9.144,zb005
wp_ht_1062_20170809,236.4333562,0.5,9.144,zb005
wp_ht_1062_20170913,237.0429561,0.5,9.144,zb005
wp_ht_1062_20171012,238.3231198,0.5,9.144,zb005
wp_ht_1062_20171109,239.5423198,0.5,9.144,zb005
wp_ht_1062_20171214,241.5844648,0.5,9.144,zb005
wp_ht_1062_20180109,242.8951197,0.5,9.144,zb005
wp_ht_1062_20180213,243.6266285,0.5,9.144,zb005
wp_ht_1062_20180316,242.7122285,0.5,9.144,zb005
wp_ht_1062_20180419,242.2550285,0.5,9.144,zb005
wp_ht_1062_20180510,241.9502285,0.5,9.144,zb005
wp_ht_1062_20180613,239.786156,0.5,9.144,zb005
wp_ht_1062_20180712,229.9106289,0.5,9.144,zb005
wp_ht_1062_20180810,230.0935201,0.5,9.144,zb005
wp_ht_1062_20180913,228.2037564,0.5,9.144,zb005
wp_ht_1062_20181011,236.4943199,0.5,9.144,zb005
wp_ht_1062_20181109,243.5656648,0.5,9.144,zb005
wp_ht_1062_20181213,247.6499921,0.0,9.144,zb005
wp_ht_1062_20190110,250.0274283,0.0,9.144,zb005
wp_ht_1062_20190214,253.9288644,0.5,9.144,zb005
wp_ht_1062_20190314,252.5572645,0.0,9.144,zb005
wp_ht_1062_20190411,251.9781557,0.0,9.144,zb005
wp_ht_1062_20190509,254.6603919,0.0,9.144,zb005
wp_ht_1062_20190613,256.5501555,0.0,9.144,zb005
wp_ht_1062_20190711,253.5935919,0.0,9.144,zb005
wp_ht_1062_20190815,241.5844648,0.5,9.144,zb005
wp_ht_1062_20190912,239.0546286,0.5,9.144,zb005
wp_ht_1062_20191017,237.9573561,0.5,9.144,zb005
wp_ht_1062_20191113,237.7439924,0.5,9.144,zb005
wp_ht_1062_20191212,238.6888649,0.5,9.144,zb005
wp_ht_1062_20200116,232.3490288,0.0,9.144,valid
wp_ht_1062_20200218,239.5423198,0.0,9.144,valid
wp_ht_1062_20200318,236.9210287,0.0,9.144,valid
wp_ht_1062_20200616,239.5423198,0.0,9.144,valid
wp_ht_1062_20200714,230.3983201,0.0,9.144,valid
wp_ht_1062_20200811,230.1544652,0.0,9.144,valid
wp_ht_1062_20200916,232.8976651,0.0,9.144,valid
wp_ht_1062_20201015,230.8250289,0.0,9.144,valid
wp_ht_1062_20201118,228.0513564,0.0,9.144,valid
wp_ht_1062_20201215,229.7582289,0.0,9.144,valid
wp_ht_1062_20210113,229.6058289,0.0,9.144,valid
wp_ht_1062_20210224,229.6972652,0.0,9.144,valid
wp_ht_1062_20210317,230.3983201,0.0,9.144,valid
wp_ht_1062_20210512,229.3010289,0.0,9.144,valid
wp_ht_1062_20210616,233.7206288,0.0,9.144,valid
wp_ht_1062_20210714,234.6655199,0.0,9.144,valid
wp_ht_1062_20210818,234.6655199,0.0,9.144,valid
wo_ht_1062_20150101,222.2244546,0.0,9.144,oobs
wo_ht_1062_20150201,222.8246772,0.0,9.144,oobs
wo_ht_1062_20150301,223.0150876,0.0,9.144,oobs
wo_ht_1062_20150401,223.143265,0.0,9.144,oobs
wo_ht_1062_20150501,223.250645,0.0,9.144,oobs
wo_ht_1062_20150601,223.3494949,0.0,9.144,oobs
wo_ht_1062_20150701,223.3951312,0.0,9.144,oobs
wo_ht_1062_20150801,223.4152227,0.0,9.144,oobs
wo_ht_1062_20150901,223.5330629,0.0,9.144,oobs
wo_ht_1062_20151001,223.5813343,0.0,9.144,oobs
wo_ht_1062_20151101,223.6489714,0.0,9.144,oobs
wo_ht_1062_20151201,223.6788625,0.0,9.144,oobs
wo_ht_1062_20160101,223.7136017,0.0,9.144,oobs
wo_ht_1062_20160201,223.7450901,0.0,9.144,oobs
wo_ht_1062_20160301,223.7854103,0.0,9.144,oobs
wo_ht_1062_20160401,223.8091851,0.0,9.144,oobs
wo_ht_1062_20160501,223.8412046,0.0,9.144,oobs
wo_ht_1062_20160601,223.8507283,0.0,9.144,oobs
wo_ht_1062_20160701,223.8503072,0.0,9.144,oobs
wo_ht_1062_20160801,223.876762,0.0,9.144,oobs
wo_ht_1062_20160901,223.8945774,0.0,9.144,oobs
wo_ht_1062_20161001,223.9139678,0.0,9.144,oobs
wo_ht_1062_20161101,223.9432179,0.0,9.144,oobs
wo_ht_1062_20161201,223.9546947,0.0,9.144,oobs
wo_ht_1062_20170101,223.9797205,0.0,9.144,oobs
wo_ht_1062_20170201,223.9809721,0.0,9.144,oobs
wo_ht_1062_20170301,224.0123605,0.0,9.144,oobs
wo_ht_1062_20170401,224.089559,0.0,9.144,oobs
wo_ht_1062_20170501,224.1105332,0.0,9.144,oobs
wo_ht_1062_20170601,224.1230646,0.0,9.144,oobs
wo_ht_1062_20170701,224.1243263,0.0,9.144,oobs
wo_ht_1062_20170801,224.1302278,0.0,9.144,oobs
wo_ht_1062_20170901,224.1317426,0.0,9.144,oobs
wo_ht_1062_20171001,224.1268934,0.0,9.144,oobs
wo_ht_1062_20171101,224.148592,0.0,9.144,oobs
wo_ht_1062_20171201,224.1614479,0.0,9.144,oobs
wo_ht_1062_20180101,224.1682594,0.0,9.144,oobs
wo_ht_1062_20180201,224.1596636,0.0,9.144,oobs
wo_ht_1062_20180301,224.1692744,0.0,9.144,oobs
wo_ht_1062_20180401,224.182441,0.0,9.144,oobs
wo_ht_1062_20180501,224.2014903,0.0,9.144,oobs
wo_ht_1062_20180601,224.2103638,0.0,9.144,oobs
wo_ht_1062_20180701,224.2246563,0.0,9.144,oobs
wo_ht_1062_20180801,224.2711047,0.0,9.144,oobs
wo_ht_1062_20180901,224.3072816,0.0,9.144,oobs
wo_ht_1062_20181001,224.309003,0.0,9.144,oobs
wo_ht_1062_20181101,224.3177419,0.0,9.144,oobs
wo_ht_1062_20181201,224.3137026,0.0,9.144,oobs
wo_ht_1062_20190101,224.3033228,0.0,9.144,oobs
wo_ht_1062_20190201,224.3228104,0.0,9.144,oobs
wo_ht_1062_20190301,224.3450777,0.0,9.144,oobs
wo_ht_1062_20190401,224.3576616,0.0,9.144,oobs
wo_ht_1062_20190501,224.3749792,0.0,9.144,oobs
wo_ht_1062_20190601,224.345687,0.0,9.144,oobs
wo_ht_1062_20190701,224.3676413,0.0,9.144,oobs
wo_ht_1062_20190801,224.3167222,0.0,9.144,oobs
wo_ht_1062_20190901,224.3296582,0.0,9.144,oobs
wo_ht_1062_20191001,224.3525561,0.0,9.144,oobs
wo_ht_1062_20191101,224.3824233,0.0,9.144,oobs
wo_ht_1062_20191201,224.385809,0.0,9.144,oobs
wo_ht_1062_20200101,224.3877184,0.0,9.144,oobs
wo_ht_1062_20200201,224.39727,0.0,9.144,oobs
wo_ht_1062_20200301,224.4048607,0.0,9.144,oobs
wo_ht_1062_20200401,224.4097233,0.0,9.144,oobs
wo_ht_1062_20200501,224.3712221,0.0,9.144,oobs
wo_ht_1062_20200601,224.3823587,0.0,9.144,oobs
wo_ht_1062_20200701,224.3548086,0.0,9.144,oobs
wo_ht_1062_20200801,224.3897438,0.0,9.144,oobs
wo_ht_1062_20200901,224.3788915,0.0,9.144,oobs
wo_ht_1062_20201001,224.3723393,0.0,9.144,oobs
wo_ht_1062_20201101,224.3777453,0.0,9.144,oobs
wo_ht_1062_20201201,224.3834539,0.0,9.144,oobs
wo_ht_1062_20210101,224.3850229,0.0,9.144,oobs
wo_ht_1062_20210201,224.3816339,0.0,9.144,oobs
wo_ht_1062_20210301,224.3861443,0.0,9.144,oobs
wo_ht_1062_20210401,224.3895361,0.0,9.144,oobs
wo_ht_1062_20210501,224.4047993,0.0,9.144,oobs
wo_ht_1062_20210601,224.3821144,0.0,9.144,oobs
wo_ht_1062_20210701,224.3766611,0.0,9.144,oobs
wo_ht_1062_20210801,224.3731712,0.0,9.144,oobs
wo_ht_1062_20210901,224.366659,0.0,9.144,oobs
wo_ht_1062_20211001,224.3611272,0.0,9.144,oobs
wo_ht_1062_20211101,224.3575053,0.0,9.144,oobs
wo_ht_1062_20211201,224.3542018,0.0,9.144,oobs
wp_ht_1090_20150116,310.7484642,0.0,9.144,burnin
wp_ht_1090_20150218,310.6875005,0.0,9.144,burnin
wp_ht_1090_20150311,310.7179916,0.0,9.144,burnin
wp_ht_1090_20150409,310.2607916,0.0,9.144,burnin
wp_ht_1090_20150515,311.9676641,0.0,9.144,burnin
wp_ht_1090_20150615,312.7296641,0.0,9.144,burnin
wp_ht_1090_20150715,312.211519,0.0,9.144,burnin
wp_ht_1090_20150815,311.6933553,0.0,9.144,burnin
wp_ht_1090_20150911,311.1447004,0.0,9.144,burnin
wp_ht_1090_20151014,311.2666279,0.0,9.144,burnin
wp_ht_1090_20160808,313.6440641,0.5,9.144,zb006
wp_ht_1090_20160912,314.0098092,0.5,9.144,zb006
wp_ht_1090_20161012,314.2231915,0.5,9.144,zb006
wp_ht_1090_20161114,314.2536641,0.5,9.144,zb006
wp_ht_1090_20161212,314.1927189,0.5,9.144,zb006
wp_ht_1090_20170109,314.1012641,0.5,9.144,zb006
wp_ht_1090_20170213,314.2536641,0.5,9.144,zb006
wp_ht_1090_20170317,314.4365366,0.5,9.144,zb006
wp_ht_1090_20170413,314.7413366,0.5,9.144,zb006
wp_ht_1090_20170515,315.0766092,0.5,9.144,zb006
wp_ht_1090_20170615,315.0766092,0.5,9.144,zb006
wp_ht_1090_20170718,314.863264,0.5,9.144,zb006
wp_ht_1090_20170808,314.7108641,0.5,9.144,zb006
wp_ht_1090_20170915,314.3755915,0.5,9.144,zb006
wp_ht_1090_20171013,314.0707915,0.5,9.144,zb006
wp_ht_1090_20171110,313.7964641,0.5,9.144,zb006
wp_ht_1090_20171215,313.4916641,0.5,9.144,zb006
wp_ht_1090_20180111,313.4611915,0.5,9.144,zb006
wp_ht_1090_20180213,312.668719,0.5,9.144,zb006
wp_ht_1090_20180319,313.0344641,0.5,9.144,zb006
wp_ht_1090_20180510,312.7205112,0.5,9.144,zb006
wp_ht_1090_20180614,312.5345877,0.5,9.144,zb006
wp_ht_1090_20180711,312.4187622,0.5,9.144,zb006
wp_ht_1090_20180914,312.1718935,0.5,9.144,zb006
wp_ht_1090_20181012,312.1017769,0.5,9.144,zb006
wp_ht_1090_20181112,312.0255769,0.5,9.144,zb006
wp_ht_1090_20181214,312.0286279,0.5,9.144,zb006
wp_ht_1090_20190215,312.2358896,0.5,9.144,zb006
wp_ht_1090_20190315,312.0834896,0.5,9.144,zb006
wp_ht_1090_20190412,312.1200641,0.5,9.144,zb006
wp_ht_1090_20190712,313.497766,0.5,9.144,zb006
wp_ht_1090_20190816,313.8970347,0.5,9.144,zb006
