name,value,group,weight
wo_ht_1291_20160201,253.623,oobs,0
wo_ht_1291_20160301,253.602,oobs,0
wo_ht_1291_20160401,253.58,oobs,0
wo_ht_1291_20160501,253.559,oobs,0
wo_ht_1291_20160601,253.538,oobs,0
wo_ht_1291_20160701,253.519,oobs,0
wo_ht_1291_20160801,253.497,oobs,0
wo_ht_1291_20160901,253.474,oobs,0
wo_ht_1291_20161001,253.452,oobs,0
wo_ht_1291_20161101,253.429,oobs,0
wo_ht_1291_20161201,253.406,oobs,0
wo_ht_1291_20170101,253.383,oobs,0
wo_ht_1291_20170201,253.361,oobs,0
wo_ht_1291_20170301,253.339,oobs,0
wo_ht_1291_20170401,253.317,oobs,0
wo_ht_1291_20170501,253.294,oobs,0
wo_ht_1291_20170601,253.27,oobs,0
wo_ht_1291_20170701,253.246,oobs,0
wo_ht_1291_20170801,253.221,oobs,0
wo_ht_1291_20170901,253.197,oobs,0
wo_ht_1291_20171001,253.173,oobs,0
wo_ht_1291_20171101,253.149,oobs,0
wo_ht_1291_20171201,253.125,oobs,0
wo_ht_1291_20180101,253.1,oobs,0
wo_ht_1291_20180201,253.076,oobs,0
wo_ht_1291_20180301,253.052,oobs,0
wo_ht_1291_20180401,253.027,oobs,0
wo_ht_1291_20180501,253.001,oobs,0
wo_ht_1291_20180601,252.976,oobs,0
wo_ht_1291_20180701,252.951,oobs,0
wo_ht_1291_20180801,252.925,oobs,0
wo_ht_1291_20180901,252.9,oobs,0
wo_ht_1291_20181001,252.874,oobs,0
wo_ht_1291_20181101,252.848,oobs,0
wo_ht_1291_20181201,252.822,oobs,0
wo_ht_1291_20190101,252.796,oobs,0
wo_ht_1291_20190201,252.771,oobs,0
wo_ht_1291_20190301,252.746,oobs,0
wo_ht_1291_20190401,252.72,oobs,0
wo_ht_1291_20190501,252.694,oobs,0
wo_ht_1291_20190601,252.667,oobs,0
wo_ht_1291_20190701,252.641,oobs,0
wo_ht_1291_20190801,252.614,oobs,0
wo_ht_1291_20190901,252.588,oobs,0
wo_ht_1291_20191001,252.561,oobs,0
wo_ht_1291_20191101,252.535,oobs,0
wo_ht_1291_20191201,252.508,oobs,0
wo_ht_1291_20200101,252.481,oobs,0
wo_ht_1291_20200201,252.455,oobs,0
wo_ht_1291_20200301,252.429,oobs,0
wo_ht_1291_20200401,252.402,oobs,0
wo_ht_1291_20200501,252.375,oobs,0
wo_ht_1291_20200601,252.348,oobs,0
wo_ht_1291_20200701,252.321,oobs,0
wo_ht_1291_20200801,252.294,oobs,0
wo_ht_1291_20200901,252.267,oobs,0
wo_ht_1291_20201001,252.24,oobs,0
wo_ht_1291_20201101,252.212,oobs,0
wo_ht_1291_20201201,252.185,oobs,0
wo_ht_1291_20210101,252.158,oobs,0
wo_ht_1291_20210201,252.131,oobs,0
wo_ht_1291_20210301,252.105,oobs,0
wo_ht_1291_20210401,252.077,oobs,0
wo_ht_1291_20210501,252.05,oobs,0
wo_ht_1291_20210601,252.022,oobs,0
wo_ht_1291_20210701,251.995,oobs,0
wo_ht_1291_20210801,251.967,oobs,0
wo_ht_1291_20210901,251.939,oobs,0
wo_ht_1291_20211001,251.911,oobs,0
wo_ht_1291_20211101,251.883,oobs,0
wo_ht_1291_20211201,251.856,oobs,0
wp_ht_1292_20150112,222.951,burnin,0
wp_ht_1292_20150219,223.286,burnin,0
wp_ht_1292_20150316,223.469,burnin,0
wp_ht_1292_20150408,223.774,burnin,0
wp_ht_1292_20150514,223.744,burnin,0
wp_ht_1292_20150610,224.109,burnin,0
wp_ht_1292_20150708,224.048,burnin,0
wp_ht_1292_20150814,223.134,burnin,0
wp_ht_1292_20150910,222.829,burnin,0
wp_ht_1292_20151015,222.616,burnin,0
wp_ht_1292_20151119,223.134,burnin,0
wp_ht_1292_20151210,223.439,burnin,0
wp_ht_1292_20160108,223.805,burnin,0
wp_ht_1292_20160209,223.744,burnin,0
wp_ht_1292_20160316,224.048,burnin,0
wp_ht_1292_20160412,224.079,burnin,0
wp_ht_1292_20160511,224.597,burnin,0
wp_ht_1292_20160622,225.115,burnin,0
wp_ht_1292_20160713,224.871,zb005,0.5
wp_ht_1292_20160815,224.353,zb005,0
wp_ht_1292_20160914,224.658,zb005,0.5
wp_ht_1292_20161011,224.658,zb005,0
wp_ht_1292_20161115,224.749,zb005,0
wp_ht_1292_20161213,224.963,zb005,0
wp_ht_1292_20170110,225.146,zb005,0.5
wp_ht_1292_20170214,225.755,zb005,0.5
wp_ht_1292_20170316,225.969,zb005,0
wp_ht_1292_20170414,226.182,zb005,0.5
wp_ht_1292_20170516,226.212,zb005,0.5
wp_ht_1292_20170613,225.938,zb005,0.5
wp_ht_1292_20170718,225.237,zb005,0.5
wp_ht_1292_20170809,224.81,zb005,0.5
wp_ht_1292_20170913,224.963,zb005,0.5
wp_ht_1292_20171012,224.78,zb005,0
wp_ht_1292_20171109,224.719,zb005,0.5
wp_ht_1292_20171214,224.993,zb005,0.5
wp_ht_1292_20180109,225.268,zb005,0.5
wp_ht_1292_20180213,225.268,zb005,0.5
wp_ht_1292_20180316,225.603,zb005,0.5
wp_ht_1292_20180419,225.338,zb005,0.5
wp_ht_1292_20180510,225.359,zb005,0.5
wp_ht_1292_20180613,224.551,zb005,0.5
wp_ht_1292_20180712,223.549,zb005,0.5
wp_ht_1292_20180810,222.479,zb005,0
wp_ht_1292_20180913,222.582,zb005,0.5
wp_ht_1292_20181011,223.591,zb005,0
wp_ht_1292_20181109,224.393,zb005,0
wp_ht_1292_20181213,225.207,zb005,0.5
wp_ht_1292_20190110,225.469,zb005,0.5
wp_ht_1292_20190214,226.179,zb005,0.5
wp_ht_1292_20190314,226.331,zb005,0.5
wp_ht_1292_20190411,225.734,zb005,0.5
wp_ht_1292_20190514,226.194,zb005,0.5
wp_ht_1292_20190613,226.182,zb005,0.5
wp_ht_1292_20190711,225.865,zb005,0.5
wp_ht_1292_20190815,224.884,zb005,0.5
wp_ht_1292_20190912,224.295,zb005,0
wp_ht_1292_20191017,224.015,zb005,0.5
wp_ht_1292_20191113,224.347,zb005,0.5
wp_ht_1292_20191216,224.445,zb005,0.5
wp_ht_1292_20200116,224.362,valid,0
wp_ht_1292_20200218,224.893,valid,0
wp_ht_1292_20200318,224.975,valid,0
wp_ht_1292_20200616,224.058,valid,0
wp_ht_1292_20200714,223.515,valid,0
wp_ht_1292_20200811,223.119,valid,0
wp_ht_1292_20200916,223.417,valid,0
wp_ht_1292_20201015,223.076,valid,0
wp_ht_1292_20201118,222.954,valid,0
wp_ht_1292_20201215,223.189,valid,0
wp_ht_1292_20210113,223.457,valid,0
wp_ht_1292_20210224,223.32,valid,0
wp_ht_1292_20210317,223.68,valid,0
wp_ht_1292_20210414,223.847,valid,0
wp_ht_1292_20210512,224.567,valid,0
wp_ht_1292_20210616,224.311,valid,0
wp_ht_1292_20210714,224.033,valid,0
wp_ht_1292_20210818,223.68,valid,0
wo_ht_1292_20150101,244.892,oobs,0
wo_ht_1292_20150201,248.404,oobs,0
wo_ht_1292_20150301,248.755,oobs,0
wo_ht_1292_20150401,248.781,oobs,0
wo_ht_1292_20150501,248.768,oobs,0
wo_ht_1292_20150601,248.75,oobs,0
wo_ht_1292_20150701,248.732,oobs,0
wo_ht_1292_20150801,248.712,oobs,0
wo_ht_1292_20150901,248.691,oobs,0
wo_ht_1292_20151001,248.669,oobs,0
wo_ht_1292_20151101,248.646,oobs,0
wo_ht_1292_20151201,248.625,oobs,0
wo_ht_1292_20160101,248.604,oobs,0
wo_ht_1292_20160201,248.583,oobs,0
wo_ht_1292_20160301,248.561,oobs,0
wo_ht_1292_20160401,248.538,oobs,0
wo_ht_1292_20160501,248.517,oobs,0
wo_ht_1292_20160601,248.496,oobs,0
wo_ht_1292_20160701,248.475,oobs,0
wo_ht_1292_20160801,248.453,oobs,0
wo_ht_1292_20160901,248.431,oobs,0
wo_ht_1292_20161001,248.409,oobs,0
wo_ht_1292_20161101,248.387,oobs,0
wo_ht_1292_20161201,248.365,oobs,0
wo_ht_1292_20170101,248.342,oobs,0
wo_ht_1292_20170201,248.321,oobs,0
wo_ht_1292_20170301,248.3,oobs,0
wo_ht_1292_20170401,248.279,oobs,0
wo_ht_1292_20170501,248.257,oobs,0
wo_ht_1292_20170601,248.235,oobs,0
wo_ht_1292_20170701,248.212,oobs,0
wo_ht_1292_20170801,248.189,oobs,0
wo_ht_1292_20170901,248.167,oobs,0
wo_ht_1292_20171001,248.145,oobs,0
wo_ht_1292_20171101,248.123,oobs,0
wo_ht_1292_20171201,248.101,oobs,0
wo_ht_1292_20180101,248.078,oobs,0
wo_ht_1292_20180201,248.056,oobs,0
wo_ht_1292_20180301,248.034,oobs,0
wo_ht_1292_20180401,248.012,oobs,0
wo_ht_1292_20180501,247.989,oobs,0
wo_ht_1292_20180601,247.967,oobs,0
wo_ht_1292_20180701,247.944,oobs,0
wo_ht_1292_20180801,247.921,oobs,0
wo_ht_1292_20180901,247.898,oobs,0
wo_ht_1292_20181001,247.875,oobs,0
wo_ht_1292_20181101,247.853,oobs,0
wo_ht_1292_20181201,247.83,oobs,0
wo_ht_1292_20190101,247.807,oobs,0
wo_ht_1292_20190201,247.784,oobs,0
wo_ht_1292_20190301,247.762,oobs,0
wo_ht_1292_20190401,247.739,oobs,0
wo_ht_1292_20190501,247.716,oobs,0
wo_ht_1292_20190601,247.693,oobs,0
wo_ht_1292_20190701,247.67,oobs,0
wo_ht_1292_20190801,247.647,oobs,0
wo_ht_1292_20190901,247.624,oobs,0
wo_ht_1292_20191001,247.6,oobs,0
wo_ht_1292_20191101,247.577,oobs,0
wo_ht_1292_20191201,247.554,oobs,0
wo_ht_1292_20200101,247.531,oobs,0
wo_ht_1292_20200201,247.508,oobs,0
wo_ht_1292_20200301,247.486,oobs,0
wo_ht_1292_20200401,247.462,oobs,0
wo_ht_1292_20200501,247.439,oobs,0
wo_ht_1292_20200601,247.416,oobs,0
wo_ht_1292_20200701,247.393,oobs,0
wo_ht_1292_20200801,247.369,oobs,0
wo_ht_1292_20200901,247.346,oobs,0
wo_ht_1292_20201001,247.322,oobs,0
wo_ht_1292_20201101,247.299,oobs,0
wo_ht_1292_20201201,247.276,oobs,0
wo_ht_1292_20210101,247.252,oobs,0
wo_ht_1292_20210201,247.229,oobs,0
wo_ht_1292_20210301,247.206,oobs,0
wo_ht_1292_20210401,247.183,oobs,0
wo_ht_1292_20210501,247.159,oobs,0
wo_ht_1292_20210601,247.136,oobs,0
wo_ht_1292_20210701,247.112,oobs,0
wo_ht_1292_20210801,247.088,oobs,0
wo_ht_1292_20210901,247.065,oobs,0
wo_ht_1292_20211001,247.041,oobs,0
wo_ht_1292_20211101,247.017,oobs,0
wo_ht_1292_20211201,246.994,oobs,0
wp_ht_1293_20150113,286.731,burnin,0
wp_ht_1293_20150219,287.585,burnin,0
wp_ht_1293_20150316,287.951,burnin,0
wp_ht_1293_20150413,288.347,burnin,0
wp_ht_1293_20150514,288.469,burnin,0
wp_ht_1293_20150610,289.993,burnin,0
wp_ht_1293_20150708,290.816,burnin,0
wp_ht_1293_20150814,289.81,burnin,0
wp_ht_1293_20150910,288.835,burnin,0
wp_ht_1293_20151019,286.61,burnin,0
wp_ht_1293_20151116,287.554,burnin,0
wp_ht_1293_20151210,288.438,burnin,0
wp_ht_1293_20160108,289.901,burnin,0
wp_ht_1293_20160209,290.938,burnin,0
wp_ht_1293_20160316,291.608,burnin,0
wp_ht_1293_20160414,292.218,burnin,0
wp_ht_1293_20160511,293.559,burnin,0
wp_ht_1293_20160622,295.784,burnin,0
wp_ht_1293_20160713,294.534,zb005,0.5
wp_ht_1293_20160815,292.096,zb005,0.5
wp_ht_1293_20160914,293.346,zb005,0.5
wp_ht_1293_20161011,293.285,zb005,0.5
wp_ht_1293_20161115,293.285,zb005,0.5
wp_ht_1293_20161213,294.108,zb005,0.5
wp_ht_1293_20170110,294.626,zb005,0.5
wp_ht_1293_20170214,296.028,zb005,0
wp_ht_1293_20170316,296.546,zb005,0
wp_ht_1293_20170414,296.241,zb005,0.5
wp_ht_1293_20170516,295.266,zb005,0
wp_ht_1293_20170613,294.656,zb005,0.5
wp_ht_1293_20170718,292.645,zb005,0.5
wp_ht_1293_20170809,289.993,zb005,0.5
wp_ht_1293_20170913,290.359,zb005,0.5
wp_ht_1293_20171012,290.389,zb005,0.5
wp_ht_1293_20171109,290.298,zb005,0.5
wp_ht_1293_20171214,289.81,zb005,0.5
wp_ht_1293_20180109,290.298,zb005,0.5
wp_ht_1293_20180213,290.206,zb005,0.5
wp_ht_1293_20180316,290.541,zb005,0.5
wp_ht_1293_20180420,290.953,zb005,0.5
wp_ht_1293_20180510,291.063,zb005,0.5
wp_ht_1293_20180613,289.575,zb005,0.5
wp_ht_1293_20180712,286.46,zb005,0.5
wp_ht_1293_20180810,280.974,zb005,0.5
wp_ht_1293_20180913,277.999,zb005,0.5
wp_ht_1293_20181011,286.728,zb005,0.5
wp_ht_1293_20181109,287.545,zb005,0.5
wp_ht_1293_20181213,288.353,zb005,0.5
wp_ht_1293_20190110,289.999,zb005,0.5
wp_ht_1293_20190214,292.139,zb005,0.5
wp_ht_1293_20190314,292.846,zb005,0
wp_ht_1293_20190411,292.895,zb005,0.5
wp_ht_1293_20190509,293.687,zb005,0.5
wp_ht_1293_20190613,295.107,zb005,0
wp_ht_1293_20190711,294.571,zb005,0.5
wp_ht_1293_20190815,292.261,zb005,0.5
wp_ht_1293_20190912,289.301,zb005,0.5
wp_ht_1293_20191017,286.506,zb005,0.5
wp_ht_1293_20191113,284.22,zb005,0.5
wp_ht_1293_20191212,282.897,zb005,0.5
wp_ht_1293_20200116,280.919,valid,0
wp_ht_1293_20200218,281.068,valid,0
wp_ht_1293_20200318,283.994,valid,0
wp_ht_1293_20200616,287.176,valid,0
wp_ht_1293_20200714,287.033,valid,0
wp_ht_1293_20200811,279.684,valid,0
wp_ht_1293_20200916,276.268,valid,0
wp_ht_1293_20201015,278.157,valid,0
wp_ht_1293_20201118,275.78,valid,0
wp_ht_1293_20201215,274.817,valid,0
wp_ht_1293_20210113,275.262,valid,0
wp_ht_1293_20210224,278.154,valid,0
wp_ht_1293_20210317,281.126,valid,0
wp_ht_1293_20210414,279.907,valid,0
wp_ht_1293_20210512,280.215,valid,0
wp_ht_1293_20210616,287.237,valid,0
wp_ht_1293_20210818,287.39,valid,0
wo_ht_1293_20150101,268.352,oobs,0
wo_ht_1293_20150201,273.128,oobs,0
wo_ht_1293_20150301,273.751,oobs,0
wo_ht_1293_20150401,273.801,oobs,0
wo_ht_1293_20150501,273.757,oobs,0
wo_ht_1293_20150601,273.715,oobs,0
wo_ht_1293_20150701,273.706,oobs,0
wo_ht_1293_20150801,273.679,oobs,0
wo_ht_1293_20150901,273.615,oobs,0
wo_ht_1293_20151001,273.533,oobs,0
wo_ht_1293_20151101,273.451,oobs,0
wo_ht_1293_20151201,273.417,oobs,0
wo_ht_1293_20160101,273.395,oobs,0
wo_ht_1293_20160201,273.357,oobs,0
wo_ht_1293_20160301,273.296,oobs,0
wo_ht_1293_20160401,273.24,oobs,0
wo_ht_1293_20160501,273.199,oobs,0
wo_ht_1293_20160601,273.168,oobs,0
wo_ht_1293_20160701,273.143,oobs,0
wo_ht_1293_20160801,273.092,oobs,0
wo_ht_1293_20160901,273.03,oobs,0
wo_ht_1293_20161001,272.982,oobs,0
wo_ht_1293_20161101,272.926,oobs,0
wo_ht_1293_20161201,272.871,oobs,0
wo_ht_1293_20170101,272.826,oobs,0
wo_ht_1293_20170201,272.78,oobs,0
wo_ht_1293_20170301,272.736,oobs,0
wo_ht_1293_20170401,272.693,oobs,0
wo_ht_1293_20170501,272.643,oobs,0
wo_ht_1293_20170601,272.579,oobs,0
wo_ht_1293_20170701,272.504,oobs,0
wo_ht_1293_20170801,272.425,oobs,0
wo_ht_1293_20170901,272.347,oobs,0
wo_ht_1293_20171001,272.276,oobs,0
wo_ht_1293_20171101,272.209,oobs,0
wo_ht_1293_20171201,272.137,oobs,0
wo_ht_1293_20180101,272.06,oobs,0
wo_ht_1293_20180201,271.985,oobs,0
wo_ht_1293_20180301,271.908,oobs,0
wo_ht_1293_20180401,271.83,oobs,0
wo_ht_1293_20180501,271.753,oobs,0
wo_ht_1293_20180601,271.675,oobs,0
wo_ht_1293_20180701,271.599,oobs,0
wo_ht_1293_20180801,271.523,oobs,0
wo_ht_1293_20180901,271.45,oobs,0
wo_ht_1293_20181001,271.379,oobs,0
wo_ht_1293_20181101,271.307,oobs,0
wo_ht_1293_20181201,271.234,oobs,0
wo_ht_1293_20190101,271.16,oobs,0
wo_ht_1293_20190201,271.09,oobs,0
wo_ht_1293_20190301,271.02,oobs,0
wo_ht_1293_20190401,270.947,oobs,0
wo_ht_1293_20190501,270.873,oobs,0
wo_ht_1293_20190601,270.799,oobs,0
wo_ht_1293_20190701,270.724,oobs,0
wo_ht_1293_20190801,270.647,oobs,0
wo_ht_1293_20190901,270.572,oobs,0
wo_ht_1293_20191001,270.498,oobs,0
wo_ht_1293_20191101,270.423,oobs,0
wo_ht_1293_20191201,270.35,oobs,0
wo_ht_1293_20200101,270.275,oobs,0
wo_ht_1293_20200201,270.202,oobs,0
wo_ht_1293_20200301,270.129,oobs,0
wo_ht_1293_20200401,270.054,oobs,0
wo_ht_1293_20200501,269.98,oobs,0
wo_ht_1293_20200601,269.905,oobs,0
wo_ht_1293_20200701,269.829,oobs,0
wo_ht_1293_20200801,269.751,oobs,0
wo_ht_1293_20200901,269.679,oobs,0
wo_ht_1293_20201001,269.606,oobs,0
wo_ht_1293_20201101,269.533,oobs,0
wo_ht_1293_20201201,269.452,oobs,0
wo_ht_1293_20210101,269.385,oobs,0
wo_ht_1293_20210201,269.315,oobs,0
wo_ht_1293_20210301,269.246,oobs,0
wo_ht_1293_20210401,269.173,oobs,0
wo_ht_1293_20210501,269.1,oobs,0
wo_ht_1293_20210601,269.027,oobs,0
wo_ht_1293_20210701,268.953,oobs,0
wo_ht_1293_20210801,268.879,oobs,0
wo_ht_1293_20210901,268.806,oobs,0
wo_ht_1293_20211001,268.733,oobs,0
wo_ht_1293_20211101,268.66,oobs,0
wo_ht_1293_20211201,268.587,oobs,0
wo_ht_1294_20150101,310.637,oobs,0
wo_ht_1294_20150201,313.836,oobs,0
wo_ht_1294_20150301,314.735,oobs,0
wo_ht_1294_20150401,314.991,oobs,0
wo_ht_1294_20150501,315.073,oobs,0
wo_ht_1294_20150601,315.111,oobs,0
wo_ht_1294_20150701,315.135,oobs,0
wo_ht_1294_20150801,315.156,oobs,0
wo_ht_1294_20150901,315.174,oobs,0
wo_ht_1294_20151001,315.191,oobs,0
wo_ht_1294_20151101,315.207,oobs,0
wo_ht_1294_20151201,315.222,oobs,0
wo_ht_1294_20160101,315.237,oobs,0
wo_ht_1294_20160201,315.251,oobs,0
wo_ht_1294_20160301,315.266,oobs,0
wo_ht_1294_20160401,315.28,oobs,0
wo_ht_1294_20160501,315.294,oobs,0
wo_ht_1294_20160601,315.308,oobs,0
wo_ht_1294_20160701,315.321,oobs,0
wo_ht_1294_20160801,315.335,oobs,0
wo_ht_1294_20160901,315.349,oobs,0
wo_ht_1294_20161001,315.363,oobs,0
wo_ht_1294_20161101,315.376,oobs,0
wo_ht_1294_20161201,315.39,oobs,0
wo_ht_1294_20170101,315.403,oobs,0
wo_ht_1294_20170201,315.416,oobs,0
wo_ht_1294_20170301,315.428,oobs,0
wo_ht_1294_20170401,315.441,oobs,0
wo_ht_1294_20170501,315.453,oobs,0
wo_ht_1294_20170601,315.466,oobs,0
wo_ht_1294_20170701,315.478,oobs,0
wo_ht_1294_20170801,315.489,oobs,0
wo_ht_1294_20170901,315.501,oobs,0
wo_ht_1294_20171001,315.511,oobs,0
wo_ht_1294_20171101,315.522,oobs,0
wo_ht_1294_20171201,315.532,oobs,0
wo_ht_1294_20180101,315.542,oobs,0
wo_ht_1294_20180201,315.55,oobs,0
wo_ht_1294_20180301,315.559,oobs,0
wo_ht_1294_20180401,315.567,oobs,0
wo_ht_1294_20180501,315.575,oobs,0
wo_ht_1294_20180601,315.582,oobs,0
wo_ht_1294_20180701,315.588,oobs,0
wo_ht_1294_20180801,315.595,oobs,0
wo_ht_1294_20180901,315.6,oobs,0
wo_ht_1294_20181001,315.605,oobs,0
wo_ht_1294_20181101,315.61,oobs,0
wo_ht_1294_20181201,315.614,oobs,0
wo_ht_1294_20190101,315.619,oobs,0
wo_ht_1294_20190201,315.622,oobs,0
wo_ht_1294_20190301,315.626,oobs,0
wo_ht_1294_20190401,315.629,oobs,0
wo_ht_1294_20190501,315.632,oobs,0
wo_ht_1294_20190601,315.635,oobs,0
wo_ht_1294_20190701,315.637,oobs,0
wo_ht_1294_20190801,315.639,oobs,0
wo_ht_1294_20190901,315.641,oobs,0
wo_ht_1294_20191001,315.643,oobs,0
wo_ht_1294_20191101,315.644,oobs,0
wo_ht_1294_20191201,315.645,oobs,0
wo_ht_1294_20200101,315.646,oobs,0
wo_ht_1294_20200201,315.647,oobs,0
wo_ht_1294_20200301,315.647,oobs,0
wo_ht_1294_20200401,315.647,oobs,0
wo_ht_1294_20200501,315.646,oobs,0
wo_ht_1294_20200601,315.645,oobs,0
wo_ht_1294_20200701,315.644,oobs,0
wo_ht_1294_20200801,315.643,oobs,0
wo_ht_1294_20200901,315.641,oobs,0
wo_ht_1294_20201001,315.639,oobs,0
wo_ht_1294_20201101,315.637,oobs,0
wo_ht_1294_20201201,315.635,oobs,0
wo_ht_1294_20210101,315.632,oobs,0
wo_ht_1294_20210201,315.628,oobs,0
wo_ht_1294_20210301,315.625,oobs,0
wo_ht_1294_20210401,315.621,oobs,0
wo_ht_1294_20210501,315.617,oobs,0
wo_ht_1294_20210601,315.612,oobs,0
wo_ht_1294_20210701,315.607,oobs,0
wo_ht_1294_20210801,315.602,oobs,0
wo_ht_1294_20210901,315.597,oobs,0
wo_ht_1294_20211001,315.591,oobs,0
wo_ht_1294_20211101,315.585,oobs,0
wo_ht_1294_20211201,315.579,oobs,0
wp_ht_1295_20150116,301.974,burnin,0
wp_ht_1295_20150218,304.016,burnin,0
wp_ht_1295_20150311,305.235,burnin,0
wp_ht_1295_20150409,306.668,burnin,0
wp_ht_1295_20150515,308.374,burnin,0
wp_ht_1295_20150615,310.386,burnin,0
wp_ht_1295_20150709,310.173,burnin,0
wp_ht_1295_20150813,306.972,burnin,0
wp_ht_1295_20150911,305.418,burnin,0
wp_ht_1295_20151014,304.229,burnin,0
wp_ht_1295_20151110,309.411,burnin,0
wp_ht_1295_20151208,309.746,burnin,0
wp_ht_1295_20160112,309.441,burnin,0
wp_ht_1295_20160211,309.167,burnin,0
wp_ht_1295_20160314,308.374,burnin,0
wp_ht_1295_20160414,309.746,burnin,0
wp_ht_1295_20160509,311.453,burnin,0
wp_ht_1295_20160620,311.453,burnin,0
wp_ht_1295_20160711,310.417,zb005,0.5
wp_ht_1295_20160808,308.222,zb005,0.5
wp_ht_1295_20160912,310.02,zb005,0.5
wp_ht_1295_20161012,309.685,zb005,0.5
wp_ht_1295_20161114,309.441,zb005,0.5
wp_ht_1295_20161212,310.417,zb005,0.5
wp_ht_1295_20170109,310.386,zb005,0.5
wp_ht_1295_20170213,311.666,zb005,0.5
wp_ht_1295_20170317,312.245,zb005,0.5
wp_ht_1295_20170413,311.392,zb005,0.5
wp_ht_1295_20170515,310.173,zb005,0.5
wp_ht_1295_20170615,308.71,zb005,0.5
wp_ht_1295_20170718,307.003,zb005,0.5
wp_ht_1295_20170808,306.759,zb005,0.5
wp_ht_1295_20170915,306.271,zb005,0.5
wp_ht_1295_20171013,306.515,zb005,0.5
wp_ht_1295_20171110,306.424,zb005,0.5
wp_ht_1295_20171215,305.906,zb005,0.5
wp_ht_1295_20180111,306.088,zb005,0.5
wp_ht_1295_20180216,305.479,zb005,0.5
wp_ht_1295_20180319,305.204,zb005,0.5
wp_ht_1295_20180416,305.784,zb005,0.5
wp_ht_1295_20180510,306.637,zb005,0.5
wp_ht_1295_20180614,305.052,zb005,0.5
wp_ht_1295_20180711,304.229,zb005,0.5
wp_ht_1295_20180809,303.589,zb005,0.5
wp_ht_1295_20180914,303.772,zb005,0.5
wp_ht_1295_20181012,304.473,zb005,0.5
wp_ht_1295_20181112,309.014,zb005,0.5
wp_ht_1295_20181214,309.38,zb005,0.5
wp_ht_1295_20190111,311.605,zb005,0.5
wp_ht_1295_20190215,311.118,zb005,0.5
wp_ht_1295_20190315,309.898,zb005,0.5
wp_ht_1295_20190412,308.466,zb005,0.5
wp_ht_1295_20190510,312.672,zb005,0.5
wp_ht_1295_20190614,310.356,zb005,0.5
wp_ht_1295_20190712,309.837,zb005,0.5
wp_ht_1295_20190816,306.972,zb005,0.5
wp_ht_1295_20190913,306.027,zb005,0.5
wp_ht_1295_20191018,305.418,zb005,0.5
wp_ht_1295_20191115,304.991,zb005,0.5
wp_ht_1295_20191213,304.961,zb005,0.5
wp_ht_1295_20200117,304.382,valid,0
wp_ht_1295_20200219,304.138,valid,0
wp_ht_1295_20200319,303.894,valid,0
wp_ht_1295_20200617,307.369,valid,0
wp_ht_1295_20200715,305.052,valid,0
wp_ht_1295_20200812,304.107,valid,0
wp_ht_1295_20200917,303.711,valid,0
wp_ht_1295_20201015,303.498,valid,0
wp_ht_1295_20201119,302.949,valid,0
wp_ht_1295_20201216,303.162,valid,0
wp_ht_1295_20210114,303.071,valid,0
wp_ht_1295_20210415,301.974,valid,0
wp_ht_1295_20210513,302.126,valid,0
wp_ht_1295_20210617,306.332,valid,0
wp_ht_1295_20210715,306.942,valid,0
wp_ht_1295_20210819,306.149,valid,0
wo_ht_1295_20150101,290.856,oobs,0
wo_ht_1295_20150201,291.184,oobs,0
wo_ht_1295_20150301,291.273,oobs,0
wo_ht_1295_20150401,291.315,oobs,0
wo_ht_1295_20150501,291.341,oobs,0
wo_ht_1295_20150601,291.36,oobs,0
wo_ht_1295_20150701,291.376,oobs,0
wo_ht_1295_20150801,291.392,oobs,0
wo_ht_1295_20150901,291.405,oobs,0
wo_ht_1295_20151001,291.417,oobs,0
wo_ht_1295_20151101,291.428,oobs,0
wo_ht_1295_20151201,291.439,oobs,0
wo_ht_1295_20160101,291.45,oobs,0
wo_ht_1295_20160201,291.46,oobs,0
wo_ht_1295_20160301,291.47,oobs,0
wo_ht_1295_20160401,291.479,oobs,0
wo_ht_1295_20160501,291.487,oobs,0
wo_ht_1295_20160601,291.495,oobs,0
wo_ht_1295_20160701,291.504,oobs,0
wo_ht_1295_20160801,291.512,oobs,0
wo_ht_1295_20160901,291.519,oobs,0
wo_ht_1295_20161001,291.526,oobs,0
wo_ht_1295_20161101,291.532,oobs,0
wo_ht_1295_20161201,291.538,oobs,0
wo_ht_1295_20170101,291.544,oobs,0
wo_ht_1295_20170201,291.548,oobs,0
wo_ht_1295_20170301,291.552,oobs,0
wo_ht_1295_20170401,291.556,oobs,0
wo_ht_1295_20170501,291.56,oobs,0
wo_ht_1295_20170601,291.563,oobs,0
wo_ht_1295_20170701,291.565,oobs,0
wo_ht_1295_20170801,291.566,oobs,0
wo_ht_1295_20170901,291.567,oobs,0
wo_ht_1295_20171001,291.567,oobs,0
wo_ht_1295_20171101,291.566,oobs,0
wo_ht_1295_20171201,291.564,oobs,0
wo_ht_1295_20180101,291.562,oobs,0
wo_ht_1295_20180201,291.559,oobs,0
wo_ht_1295_20180301,291.556,oobs,0
wo_ht_1295_20180401,291.552,oobs,0
wo_ht_1295_20180501,291.547,oobs,0
wo_ht_1295_20180601,291.541,oobs,0
wo_ht_1295_20180701,291.535,oobs,0
wo_ht_1295_20180801,291.528,oobs,0
wo_ht_1295_20180901,291.52,oobs,0
wo_ht_1295_20181001,291.512,oobs,0
