    C2D             x              y 
1770       550392.688    3327761.250 
1771       550392.688    3327337.000 
1772       550604.812    3327549.250 
1773       550604.812    3327973.500 
1774       550816.938    3328185.500 
1775       550816.938    3327761.250 
1776       551029.062    3327973.500 
1777       550604.812    3328822.000 
1778       550816.938    3329034.000 
1779       550816.938    3328609.750 
1780       551029.062    3328822.000 
1781       551029.062    3329246.250 
1782       551241.188    3329458.250 
1783       551241.188    3329034.000 
1784       551453.375    3329246.250 
1785       551029.062    3328397.750 
1786       551241.188    3328609.750 
1787       551241.188    3328185.500 
1788       551453.375    3328397.750 
1789       551453.375    3328822.000 
1790       551665.500    3329034.000 
1791       551665.500    3328609.750 
1792       551877.625    3328822.000 
1793       551453.375    3329670.500 
1794       551665.500    3329882.500 
1795       551665.500    3329458.250 
1796       551877.625    3329670.500 
1797       551877.625    3330094.750 
1798       552089.750    3330306.750 
1799       552089.750    3329882.500 
1800       552301.875    3330094.750 
1801       551877.625    3329246.250 
1802       552089.750    3329458.250 
1803       552089.750    3329034.000 
1804       552195.812    3329246.250 
1805       552301.875    3329352.250 
1806       552301.875    3329140.250 
1807       552407.938    3329246.250 
1808       552301.875    3329670.500 
1809       552407.938    3329882.500 
1810       552514.000    3329988.750 
1811       552514.000    3329776.500 
1812       552620.062    3329882.500 
1813       552407.938    3329458.250 
1814       552514.000    3329564.500 
1815       552514.000    3329352.250 
1816       552620.062    3329458.250 
1817       552620.062    3329670.500 
1818       552726.125    3329776.500 
1819       552726.125    3329564.500 
1820       552832.188    3329670.500 
1821       552301.875    3330519.000 
1822       552514.000    3330731.250 
1823       552514.000    3330306.750 
1824       552620.062    3330519.000 
1825       552726.125    3330625.000 
1826       552726.125    3330413.000 
1827       552832.188    3330519.000 
1828       552620.062    3330943.250 
1829       552726.125    3331049.250 
1830       552726.125    3330837.250 
1831       552832.188    3330943.250 
1832       552832.188    3331155.500 
1833       552938.250    3331261.500 
1834       552938.250    3331049.250 
1835       553044.312    3331155.500 
1836       552832.188    3330731.250 
1837       552938.250    3330837.250 
1838       552938.250    3330625.000 
1839       553044.312    3330731.250 
1840       553044.312    3330943.250 
1841       553150.375    3331049.250 
1842       553150.375    3330837.250 
1843       553256.438    3330943.250 
1844       552620.062    3330094.750 
1845       552726.125    3330200.750 
1846       552726.125    3329988.750 
1847       552832.188    3330094.750 
1848       552832.188    3330306.750 
1849       552938.250    3330413.000 
1850       552938.250    3330200.750 
1851       553044.312    3330306.750 
1852       552832.188    3329882.500 
1853       552938.250    3329988.750 
1854       552938.250    3329776.500 
1855       553044.312    3329882.500 
1856       553044.312    3330094.750 
1857       553150.375    3330200.750 
1858       553150.375    3329988.750 
1859       553256.438    3330094.750 
1860       553044.312    3330519.000 
1861       553150.375    3330625.000 
1862       553150.375    3330413.000 
1863       553256.438    3330519.000 
1864       553256.438    3330731.250 
1865       553362.562    3330837.250 
1866       553362.562    3330625.000 
1867       553468.625    3330731.250 
1868       553256.438    3330306.750 
1869       553362.562    3330413.000 
1870       553362.562    3330200.750 
1871       553468.625    3330306.750 
1872       553468.625    3330519.000 
1873       553574.688    3330625.000 
1874       553574.688    3330413.000 
1875       553680.750    3330519.000 
1876       553044.312    3331367.500 
1877       553150.375    3331473.500 
1878       553150.375    3331261.500 
1879       553256.438    3331367.500 
1880       553256.438    3331579.750 
1881       553362.562    3331685.750 
1882       553362.562    3331473.500 
1883       553468.625    3331579.750 
1884       553256.438    3331155.500 
1885       553362.562    3331261.500 
1886       553362.562    3331049.250 
1887       553468.625    3331155.500 
1888       553468.625    3331367.500 
1889       553574.688    3331473.500 
1890       553574.688    3331261.500 
1891       553680.750    3331367.500 
1892       553468.625    3331791.750 
1893       553574.688    3331897.750 
1894       553574.688    3331685.750 
1895       553680.750    3331791.750 
1896       553680.750    3332004.000 
1897       553786.812    3332110.000 
1898       553786.812    3331897.750 
1899       553892.875    3332004.000 
1900       553680.750    3331579.750 
1901       553786.812    3331685.750 
1902       553786.812    3331473.500 
1903       553892.875    3331579.750 
1904       553892.875    3331791.750 
1905       553998.938    3331897.750 
1906       553998.938    3331685.750 
1907       554105.000    3331791.750 
1908       553468.625    3330943.250 
1909       553574.688    3331049.250 
1910       553574.688    3330837.250 
1911       553680.750    3330943.250 
1912       553680.750    3331155.500 
1913       553786.812    3331261.500 
1914       553786.812    3331049.250 
1915       553892.875    3331155.500 
1916       553680.750    3330731.250 
1917       553786.812    3330837.250 
1918       553786.812    3330625.000 
1919       553892.875    3330731.250 
1920       553892.875    3330943.250 
1921       553998.938    3331049.250 
1922       553998.938    3330837.250 
1923       554105.000    3330943.250 
1924       553892.875    3331367.500 
1925       553998.938    3331473.500 
1926       553998.938    3331261.500 
1927       554105.000    3331367.500 
1928       554105.000    3331579.750 
1929       554211.062    3331685.750 
1930       554211.062    3331473.500 
1931       554317.125    3331579.750 
1932       554105.000    3331155.500 
1933       554211.062    3331261.500 
1934       554211.062    3331049.250 
1935       554317.125    3331155.500 
1936       554317.125    3331367.500 
1937       554423.188    3331473.500 
1938       554423.188    3331261.500 
1939       554529.250    3331367.500 
1940       553998.938    3332216.000 
1941       554211.062    3332428.250 
1942       554105.000    3332004.000 
1943       554211.062    3332110.000 
1944       554211.062    3331897.750 
1945       554317.125    3332004.000 
1946       554423.188    3332216.000 
1947       554423.188    3332640.250 
1948       554635.312    3332852.500 
1949       554635.312    3332428.250 
1950       554847.438    3332640.250 
1951       554317.125    3331791.750 
1952       554423.188    3331897.750 
1953       554423.188    3331685.750 
1954       554529.250    3331791.750 
1955       554529.250    3332004.000 
1956       554635.312    3332110.000 
1957       554635.312    3331897.750 
1958       554741.375    3332004.000 
1959       554529.250    3331579.750 
1960       554635.312    3331685.750 
1961       554635.312    3331473.500 
1962       554741.375    3331579.750 
1963       554741.375    3331791.750 
1964       554847.438    3331897.750 
1965       554847.438    3331685.750 
1966       554953.500    3331791.750 
1967       554847.438    3332216.000 
1968       555059.562    3332428.250 
1969       555059.562    3332004.000 
1970       555271.750    3332216.000 
1971       554847.438    3333064.500 
1972       555059.562    3333276.750 
1973       555059.562    3332852.500 
1974       555271.750    3333064.500 
1975       555271.750    3333488.750 
1976       555483.875    3333701.000 
1977       555483.875    3333276.750 
1978       555696.000    3333488.750 
1979       555271.750    3332640.250 
1980       555483.875    3332852.500 
1981       555483.875    3332428.250 
1982       555696.000    3332640.250 
1983       555696.000    3333064.500 
1984       555908.125    3333276.750 
1985       555908.125    3332852.500 
1986       556120.250    3333064.500 
1987       555696.000    3333913.000 
1988       555908.125    3334125.250 
1989       555908.125    3333701.000 
1990       556120.250    3333913.000 
1991       556120.250    3334337.500 
1992       556332.375    3334549.500 
1993       556332.375    3334125.250 
1994       556544.500    3334337.500 
1995       556120.250    3333488.750 
1996       556332.375    3333701.000 
1997       556332.375    3333276.750 
1998       556544.500    3333488.750 
1999       556544.500    3333913.000 
2000       556756.625    3334125.250 
2001       556756.625    3333701.000 
2002       556968.750    3333913.000 
2003       556756.625    3334761.750 
2004       557180.938    3335186.000 
2005       556968.750    3334337.500 
2006       557180.938    3334549.500 
2007       557180.938    3334125.250 
2008       557393.062    3334337.500 
2009       557605.188    3334761.750 
2010       557605.188    3335610.250 
2011       558029.438    3336034.500 
2012       558029.438    3335186.000 
2013       558453.688    3335610.250 
2014       558453.688    3336458.750 
2015       558877.938    3336883.000 
2016       558877.938    3336034.500 
2017       559302.250    3336458.750 
2018       559302.250    3337307.250 
2019       559726.500    3337731.500 
2020       559726.500    3336883.000 
2021       560150.750    3337307.250 
2022       560150.750    3338155.750 
2023       560575.000    3338580.000 
2024       560575.000    3337731.500 
2025       560999.312    3338155.750 
2026       560999.312    3339004.250 
2027       561423.562    3339428.500 
2028       561423.562    3338580.000 
2029       561847.812    3339004.250 
2030       561847.812    3339852.750 
2031       562272.062    3340277.000 
2032       562272.062    3339428.500 
2033       562696.312    3339852.750 
2034       562696.312    3340701.250 
2035       563120.625    3341125.500 
2036       563120.625    3340277.000 
2037       563544.875    3340701.250 
2038       563544.875    3341549.750 
2039       563969.125    3341974.250 
2040       563969.125    3341125.500 
2041       564393.375    3341549.750 
2042       564393.375    3342398.500 
2043       564817.688    3342822.750 
2044       564817.688    3341974.250 
2045       565241.938    3342398.500 
2046       565241.938    3343247.000 
2047       565666.188    3343671.250 
2048       565666.188    3342822.750 
2049       566090.438    3343247.000 
2084       533422.125    3309305.750 
2085       534270.625    3310154.250 
2086       535119.188    3311002.750 
2087       535967.688    3311851.500 
2088       536816.250    3312700.000 
2089       537664.750    3313548.500 
2090       538513.312    3314397.000 
2091       538937.562    3315245.500 
2092       539361.812    3315669.750 
2093       539361.812    3314821.250 
2094       539786.062    3315245.500 
2095       539786.062    3316094.000 
2096       540210.375    3316518.250 
2097       540210.375    3315669.750 
2098       540634.625    3316094.000 
2099       540634.625    3316942.500 
2100       541058.875    3317366.750 
2101       541058.875    3316518.250 
2102       541483.125    3316942.500 
2103       541483.125    3317791.000 
2104       541907.375    3318215.250 
2105       541907.375    3317366.750 
2106       542331.688    3317791.000 
2107       542331.688    3318639.500 
2108       542755.938    3319063.750 
2109       542755.938    3318215.250 
2110       543180.188    3318639.500 
2111       543180.188    3319488.250 
2112       543604.438    3319912.500 
2113       543604.438    3319063.750 
2114       544028.750    3319488.250 
2115       544028.750    3320336.750 
2116       544453.000    3320761.000 
2117       544453.000    3319912.500 
2118       544877.250    3320336.750 
2119       544877.250    3321185.250 
2120       545301.500    3321609.500 
2121       545301.500    3320761.000 
2122       545725.750    3321185.250 
2123       545725.750    3322033.750 
2124       546150.062    3322458.000 
2125       546150.062    3321609.500 
2126       546574.312    3322033.750 
2127       546574.312    3322882.250 
2128       546998.562    3323306.500 
2129       546998.562    3322458.000 
2130       547210.688    3322882.250 
2131       547422.812    3323094.500 
2132       547422.812    3322670.000 
2133       547634.938    3322882.250 
2134       547210.688    3323730.750 
2135       547422.812    3323943.000 
2136       547422.812    3323518.750 
2137       547634.938    3323730.750 
2138       547634.938    3324155.000 
2139       547847.125    3324367.250 
2140       547847.125    3323943.000 
2141       548059.250    3324155.000 
2142       547634.938    3323306.500 
2143       547847.125    3323518.750 
2144       547847.125    3323094.500 
2145       548059.250    3323306.500 
2146       548059.250    3323730.750 
2147       548271.375    3323943.000 
2148       548271.375    3323518.750 
2149       548483.500    3323730.750 
2150       548059.250    3324579.250 
2151       548271.375    3324791.500 
2152       548271.375    3324367.250 
2153       548483.500    3324579.250 
2154       548483.500    3325003.500 
2155       548695.625    3325215.750 
2156       548695.625    3324791.500 
2157       548907.750    3325003.500 
2158       548483.500    3324155.000 
2159       548695.625    3324367.250 
2160       548695.625    3323943.000 
2161       548907.750    3324155.000 
2162       548907.750    3324579.250 
2163       549119.875    3324791.500 
2164       549119.875    3324367.250 
2165       549332.000    3324579.250 
2166       548907.750    3325427.750 
2167       549119.875    3325640.000 
2168       549119.875    3325215.750 
2169       549332.000    3325427.750 
2170       549332.000    3325852.000 
2171       549544.188    3326064.250 
2172       549544.188    3325640.000 
2173       549756.312    3325852.000 
2174       549332.000    3325003.500 
2175       549544.188    3325215.750 
2176       549544.188    3324791.500 
2177       549756.312    3325003.500 
2178       549756.312    3325427.750 
2179       549968.438    3325640.000 
2180       549968.438    3325215.750 
2181       550180.562    3325427.750 
2182       549756.312    3326276.250 
2183       549968.438    3326488.500 
2184       549968.438    3326064.250 
2185       550180.562    3326276.250 
2186       550180.562    3326700.750 
2187       550392.688    3326912.750 
2188       550392.688    3326488.500 
2189       550604.812    3326700.750 
2190       550180.562    3325852.000 
2191       550392.688    3326064.250 
2192       550392.688    3325640.000 
2193       550604.812    3325852.000 
2194       550604.812    3326276.250 
2195       550816.938    3326488.500 
2196       550816.938    3326064.250 
2197       551029.062    3326276.250 
2198       550604.812    3327125.000 
2199       550816.938    3327337.000 
2200       550816.938    3326912.750 
2201       551029.062    3327125.000 
2202       551029.062    3327549.250 
2203       551241.188    3327761.250 
2204       551241.188    3327337.000 
2205       551453.375    3327549.250 
2206       551029.062    3326700.750 
2207       551241.188    3326912.750 
2208       551241.188    3326488.500 
2209       551453.375    3326700.750 
2210       551453.375    3327125.000 
2211       551665.500    3327337.000 
2212       551665.500    3326912.750 
2213       551877.625    3327125.000 
2214       551453.375    3327973.500 
2215       551665.500    3328185.500 
2216       551665.500    3327761.250 
2217       551877.625    3327973.500 
2218       551877.625    3328397.750 
2219       551983.688    3328609.750 
2220       552089.750    3328716.000 
2221       552089.750    3328503.750 
2222       552195.812    3328609.750 
2223       551983.688    3328185.500 
2224       552089.750    3328291.500 
2225       552089.750    3328079.500 
2226       552195.812    3328185.500 
2227       552195.812    3328397.750 
2228       552301.875    3328503.750 
2229       552301.875    3328291.500 
2230       552407.938    3328397.750 
2231       551877.625    3327549.250 
2232       552089.750    3327761.250 
2233       552089.750    3327337.000 
2234       552301.875    3327549.250 
2235       552195.812    3327973.500 
2236       552301.875    3328079.500 
2237       552301.875    3327867.250 
2238       552407.938    3327973.500 
2239       552407.938    3328185.500 
2240       552514.000    3328291.500 
2241       552514.000    3328079.500 
2242       552620.062    3328185.500 
2243       552514.000    3327761.250 
2244       552620.062    3327973.500 
2245       552726.125    3328079.500 
2246       552726.125    3327867.250 
2247       552832.188    3327973.500 
2248       552195.812    3328822.000 
2249       552301.875    3328928.000 
2250       552301.875    3328716.000 
2251       552407.938    3328822.000 
2252       552407.938    3329034.000 
2253       552514.000    3329140.250 
2254       552514.000    3328928.000 
2255       552620.062    3329034.000 
2256       552407.938    3328609.750 
2257       552514.000    3328716.000 
2258       552514.000    3328503.750 
2259       552620.062    3328609.750 
2260       552620.062    3328822.000 
2261       552726.125    3328928.000 
2262       552726.125    3328716.000 
2263       552832.188    3328822.000 
2264       552620.062    3329246.250 
2265       552726.125    3329352.250 
2266       552726.125    3329140.250 
2267       552832.188    3329246.250 
2268       552832.188    3329458.250 
2269       552938.250    3329564.500 
2270       552938.250    3329352.250 
2271       553044.312    3329458.250 
2272       552832.188    3329034.000 
2273       552938.250    3329140.250 
2274       552938.250    3328928.000 
2275       553044.312    3329034.000 
2276       553044.312    3329246.250 
2277       553150.375    3329352.250 
2278       553150.375    3329140.250 
2279       553256.438    3329246.250 
2280       552620.062    3328397.750 
2281       552726.125    3328503.750 
2282       552726.125    3328291.500 
2283       552832.188    3328397.750 
2284       552832.188    3328609.750 
2285       552938.250    3328716.000 
2286       552938.250    3328503.750 
2287       553044.312    3328609.750 
2288       552832.188    3328185.500 
2289       552938.250    3328291.500 
2290       552938.250    3328079.500 
2291       553044.312    3328185.500 
2292       553044.312    3328397.750 
2293       553150.375    3328503.750 
2294       553150.375    3328291.500 
2295       553256.438    3328397.750 
2296       553044.312    3328822.000 
2297       553150.375    3328928.000 
2298       553150.375    3328716.000 
2299       553256.438    3328822.000 
2300       553256.438    3329034.000 
2301       553362.562    3329140.250 
2302       553362.562    3328928.000 
2303       553468.625    3329034.000 
2304       553256.438    3328609.750 
2305       553362.562    3328716.000 
2306       553362.562    3328503.750 
2307       553468.625    3328609.750 
2308       553468.625    3328822.000 
2309       553574.688    3328928.000 
2310       553574.688    3328716.000 
2311       553680.750    3328822.000 
2312       553044.312    3329670.500 
2313       553150.375    3329776.500 
2314       553150.375    3329564.500 
2315       553256.438    3329670.500 
2316       553256.438    3329882.500 
2317       553362.562    3329988.750 
2318       553362.562    3329776.500 
2319       553468.625    3329882.500 
2320       553256.438    3329458.250 
2321       553362.562    3329564.500 
2322       553362.562    3329352.250 
2323       553468.625    3329458.250 
2324       553468.625    3329670.500 
2325       553574.688    3329776.500 
2326       553574.688    3329564.500 
2327       553680.750    3329670.500 
2328       553468.625    3330094.750 
2329       553574.688    3330200.750 
2330       553574.688    3329988.750 
2331       553680.750    3330094.750 
2332       553680.750    3330306.750 
2333       553786.812    3330413.000 
2334       553786.812    3330200.750 
2335       553892.875    3330306.750 
2336       553680.750    3329882.500 
2337       553786.812    3329988.750 
2338       553786.812    3329776.500 
2339       553892.875    3329882.500 
2340       553892.875    3330094.750 
2341       553998.938    3330200.750 
2342       553998.938    3329988.750 
2343       554105.000    3330094.750 
2344       553468.625    3329246.250 
2345       553574.688    3329352.250 
2346       553574.688    3329140.250 
2347       553680.750    3329246.250 
2348       553680.750    3329458.250 
2349       553786.812    3329564.500 
2350       553786.812    3329352.250 
2351       553892.875    3329458.250 
2352       553680.750    3329034.000 
2353       553786.812    3329140.250 
2354       553786.812    3328928.000 
2355       553892.875    3329034.000 
2356       553892.875    3329246.250 
2357       553998.938    3329352.250 
2358       553998.938    3329140.250 
2359       554105.000    3329246.250 
2360       553892.875    3329670.500 
2361       553998.938    3329776.500 
2362       553998.938    3329564.500 
2363       554105.000    3329670.500 
2364       554105.000    3329882.500 
2365       554211.062    3329988.750 
2366       554211.062    3329776.500 
2367       554317.125    3329882.500 
2368       554105.000    3329458.250 
2369       554211.062    3329564.500 
2370       554211.062    3329352.250 
2371       554317.125    3329458.250 
2372       554317.125    3329670.500 
2373       554423.188    3329776.500 
2374       554423.188    3329564.500 
2375       554529.250    3329670.500 
2376       553892.875    3330519.000 
2377       553998.938    3330625.000 
2378       553998.938    3330413.000 
2379       554105.000    3330519.000 
2380       554105.000    3330731.250 
2381       554211.062    3330837.250 
2382       554211.062    3330625.000 
2383       554317.125    3330731.250 
2384       554105.000    3330306.750 
2385       554211.062    3330413.000 
2386       554211.062    3330200.750 
2387       554317.125    3330306.750 
2388       554317.125    3330519.000 
2389       554423.188    3330625.000 
2390       554423.188    3330413.000 
2391       554529.250    3330519.000 
2392       554317.125    3330943.250 
2393       554423.188    3331049.250 
2394       554423.188    3330837.250 
2395       554529.250    3330943.250 
2396       554529.250    3331155.500 
2397       554635.312    3331261.500 
2398       554635.312    3331049.250 
2399       554741.375    3331155.500 
2400       554529.250    3330731.250 
2401       554635.312    3330837.250 
2402       554635.312    3330625.000 
2403       554741.375    3330731.250 
2404       554741.375    3330943.250 
2405       554847.438    3331049.250 
2406       554847.438    3330837.250 
2407       554953.500    3330943.250 
2408       554317.125    3330094.750 
2409       554423.188    3330200.750 
2410       554423.188    3329988.750 
2411       554529.250    3330094.750 
2412       554529.250    3330306.750 
2413       554635.312    3330413.000 
2414       554635.312    3330200.750 
2415       554741.375    3330306.750 
2416       554529.250    3329882.500 
2417       554635.312    3329988.750 
2418       554635.312    3329776.500 
2419       554741.375    3329882.500 
2420       554741.375    3330094.750 
2421       554847.438    3330200.750 
2422       554847.438    3329988.750 
2423       554900.500    3330094.750 
2424       554953.500    3330147.750 
2425       554953.500    3330041.750 
2426       555006.562    3330094.750 
2427       554741.375    3330519.000 
2428       554847.438    3330625.000 
2429       554847.438    3330413.000 
2430       554900.500    3330519.000 
2431       554953.500    3330572.000 
2432       554953.500    3330466.000 
2433       555006.562    3330519.000 
2434       554953.500    3330731.250 
2435       555059.562    3330837.250 
2436       555059.562    3330625.000 
2437       555165.625    3330731.250 
2438       554900.500    3330306.750 
2439       554953.500    3330360.000 
2440       554953.500    3330253.750 
2441       555006.562    3330306.750 
2442       555006.562    3330413.000 
2443       555059.562    3330466.000 
2444       555059.562    3330360.000 
2445       555112.625    3330413.000 
2446       555006.562    3330200.750 
2447       555059.562    3330253.750 
2448       555059.562    3330147.750 
2449       555112.625    3330200.750 
2450       555112.625    3330306.750 
2451       555165.625    3330360.000 
2452       555165.625    3330253.750 
2453       555218.688    3330306.750 
2454       555165.625    3330519.000 
2455       555271.750    3330625.000 
2456       555271.750    3330413.000 
2457       555377.812    3330519.000 
2458       554741.375    3331367.500 
2459       554847.438    3331473.500 
2460       554847.438    3331261.500 
2461       554953.500    3331367.500 
2462       554953.500    3331579.750 
2463       555059.562    3331685.750 
2464       555059.562    3331473.500 
2465       555165.625    3331579.750 
2466       554953.500    3331155.500 
2467       555059.562    3331261.500 
2468       555059.562    3331049.250 
2469       555165.625    3331155.500 
2470       555165.625    3331367.500 
2471       555271.750    3331473.500 
2472       555271.750    3331261.500 
2473       555377.812    3331367.500 
2474       555271.750    3331791.750 
2475       555483.875    3332004.000 
2476       555377.812    3331579.750 
2477       555483.875    3331685.750 
2478       555483.875    3331473.500 
2479       555589.938    3331579.750 
2480       555589.938    3331791.750 
2481       555696.000    3331897.750 
2482       555696.000    3331685.750 
2483       555802.062    3331791.750 
2484       555165.625    3330943.250 
2485       555271.750    3331049.250 
2486       555271.750    3330837.250 
2487       555377.812    3330943.250 
2488       555377.812    3331155.500 
2489       555483.875    3331261.500 
2490       555483.875    3331049.250 
2491       555589.938    3331155.500 
2492       555377.812    3330731.250 
2493       555483.875    3330837.250 
2494       555483.875    3330625.000 
2495       555589.938    3330731.250 
2496       555589.938    3330943.250 
2497       555696.000    3331049.250 
2498       555696.000    3330837.250 
2499       555802.062    3330943.250 
2500       555589.938    3331367.500 
2501       555696.000    3331473.500 
2502       555696.000    3331261.500 
2503       555802.062    3331367.500 
2504       555802.062    3331579.750 
2505       555908.125    3331685.750 
2506       555908.125    3331473.500 
2507       556014.188    3331579.750 
2508       555802.062    3331155.500 
2509       555908.125    3331261.500 
2510       555908.125    3331049.250 
2511       556014.188    3331155.500 
2512       556014.188    3331367.500 
2513       556120.250    3331473.500 
2514       556120.250    3331261.500 
2515       556226.312    3331367.500 
2516       555696.000    3332216.000 
2517       555908.125    3332428.250 
2518       555908.125    3332004.000 
2519       556120.250    3332216.000 
2520       556120.250    3332640.250 
2521       556332.375    3332852.500 
2522       556332.375    3332428.250 
2523       556544.500    3332640.250 
2524       556014.188    3331791.750 
2525       556120.250    3331897.750 
2526       556120.250    3331685.750 
2527       556226.312    3331791.750 
2528       556226.312    3332004.000 
2529       556332.375    3332110.000 
2530       556332.375    3331897.750 
2531       556438.438    3332004.000 
2532       556226.312    3331579.750 
2533       556332.375    3331685.750 
2534       556332.375    3331473.500 
2535       556438.438    3331579.750 
2536       556438.438    3331791.750 
2537       556544.500    3331897.750 
2538       556544.500    3331685.750 
2539       556650.562    3331791.750 
2540       556544.500    3332216.000 
2541       556756.625    3332428.250 
2542       556650.562    3332004.000 
2543       556756.625    3332110.000 
2544       556756.625    3331897.750 
2545       556862.688    3332004.000 
2546       556968.750    3332216.000 
2547       556544.500    3333064.500 
2548       556756.625    3333276.750 
2549       556756.625    3332852.500 
2550       556968.750    3333064.500 
2551       556968.750    3333488.750 
2552       557180.938    3333701.000 
2553       557180.938    3333276.750 
2554       557393.062    3333488.750 
2555       556968.750    3332640.250 
2556       557180.938    3332852.500 
2557       557180.938    3332428.250 
2558       557393.062    3332640.250 
2559       557393.062    3333064.500 
2560       557605.188    3333276.750 
2561       557605.188    3332852.500 
2562       557817.312    3333064.500 
2563       557393.062    3333913.000 
2564       557605.188    3334125.250 
2565       557605.188    3333701.000 
2566       557817.312    3333913.000 
2567       557817.312    3334337.500 
2568       558029.438    3334549.500 
2569       558029.438    3334125.250 
2570       558241.562    3334337.500 
2571       557817.312    3333488.750 
2572       558029.438    3333701.000 
2573       558029.438    3333276.750 
2574       558241.562    3333488.750 
2575       558241.562    3333913.000 
2576       558453.688    3334125.250 
2577       558453.688    3333701.000 
2578       558665.812    3333913.000 
2579       558453.688    3334761.750 
2580       558877.938    3335186.000 
2581       558665.812    3334337.500 
2582       558877.938    3334549.500 
2583       558877.938    3334125.250 
2584       559090.125    3334337.500 
2585       559090.125    3334761.750 
2586       559302.250    3334973.750 
2587       559302.250    3334549.500 
2588       559514.375    3334761.750 
2589       559302.250    3335610.250 
2590       559726.500    3336034.500 
2591       559726.500    3335186.000 
2592       560150.750    3335610.250 
2593       560150.750    3336458.750 
2594       560575.000    3336883.000 
2595       560575.000    3336034.500 
2596       560999.312    3336458.750 
2597       560999.312    3337307.250 
2598       561423.562    3337731.500 
2599       561423.562    3336883.000 
2600       561847.812    3337307.250 
2601       561847.812    3338155.750 
2602       562272.062    3338580.000 
2603       562272.062    3337731.500 
2604       562696.312    3338155.750 
2605       562696.312    3339004.250 
2606       563120.625    3339428.500 
2607       563120.625    3338580.000 
2608       563544.875    3339004.250 
2609       563544.875    3339852.750 
2610       563969.125    3340277.000 
2611       563969.125    3339428.500 
2612       564393.375    3339852.750 
2613       564393.375    3340701.250 
2614       564817.688    3341125.500 
2615       564817.688    3340277.000 
2616       565241.938    3340701.250 
2617       565241.938    3341549.750 
2618       565666.188    3341974.250 
2619       565666.188    3341125.500 
2620       566090.438    3341549.750 
2621       566090.438    3342398.500 
2623       566514.750    3341974.250 
2666       535119.188    3309305.750 
2667       535967.688    3310154.250 
2668       536816.250    3311002.750 
2669       537664.750    3311851.500 
2670       538513.312    3312700.000 
2671       539361.812    3313548.500 
2672       539786.062    3314397.000 
2673       540210.375    3314821.250 
2674       540210.375    3313972.750 
2675       540634.625    3314397.000 
2676       540634.625    3315245.500 
2677       541058.875    3315669.750 
2678       541058.875    3314821.250 
2679       541483.125    3315245.500 
2680       541483.125    3316094.000 
2681       541907.375    3316518.250 
2682       541907.375    3315669.750 
2683       542331.688    3316094.000 
2684       542331.688    3316942.500 
2685       542755.938    3317366.750 
2686       542755.938    3316518.250 
2687       543180.188    3316942.500 
2688       543180.188    3317791.000 
2689       543604.438    3318215.250 
2690       543604.438    3317366.750 
2691       544028.750    3317791.000 
2692       544028.750    3318639.500 
2693       544453.000    3319063.750 
2694       544453.000    3318215.250 
2695       544877.250    3318639.500 
2696       544877.250    3319488.250 
2697       545301.500    3319912.500 
2698       545301.500    3319063.750 
2699       545725.750    3319488.250 
2700       545725.750    3320336.750 
2701       546150.062    3320761.000 
2702       546150.062    3319912.500 
2703       546574.312    3320336.750 
2704       546574.312    3321185.250 
2705       546998.562    3321609.500 
2706       546998.562    3320761.000 
2707       547422.812    3321185.250 
2708       547422.812    3322033.750 
2709       547634.938    3322458.000 
2710       547847.125    3322670.000 
2711       547847.125    3322245.750 
2712       548059.250    3322458.000 
2713       547634.938    3321609.500 
2714       547847.125    3321821.500 
2715       547847.125    3321397.250 
2716       548059.250    3321609.500 
2717       548059.250    3322033.750 
2718       548271.375    3322245.750 
2719       548271.375    3321821.500 
2720       548483.500    3322033.750 
2721       548059.250    3322882.250 
2722       548271.375    3323094.500 
2723       548271.375    3322670.000 
2724       548483.500    3322882.250 
2725       548483.500    3323306.500 
2726       548695.625    3323518.750 
2727       548695.625    3323094.500 
2728       548907.750    3323306.500 
2729       548483.500    3322458.000 
2730       548695.625    3322670.000 
2731       548695.625    3322245.750 
2732       548907.750    3322458.000 
2733       548907.750    3322882.250 
2734       549119.875    3323094.500 
2735       549119.875    3322670.000 
2736       549332.000    3322882.250 
2737       548907.750    3323730.750 
2738       549119.875    3323943.000 
2739       549119.875    3323518.750 
2740       549332.000    3323730.750 
2741       549332.000    3324155.000 
2742       549544.188    3324367.250 
2743       549544.188    3323943.000 
2744       549756.312    3324155.000 
2745       549332.000    3323306.500 
2746       549544.188    3323518.750 
2747       549544.188    3323094.500 
2748       549756.312    3323306.500 
2749       549756.312    3323730.750 
2750       549968.438    3323943.000 
2751       549968.438    3323518.750 
2752       550180.562    3323730.750 
2753       549756.312    3324579.250 
2754       549968.438    3324791.500 
2755       549968.438    3324367.250 
2756       550180.562    3324579.250 
2757       550180.562    3325003.500 
2758       550392.688    3325215.750 
2759       550392.688    3324791.500 
2760       550604.812    3325003.500 
2761       550180.562    3324155.000 
2762       550392.688    3324367.250 
2763       550392.688    3323943.000 
2764       550604.812    3324155.000 
2765       550604.812    3324579.250 
2766       550816.938    3324791.500 
2767       550816.938    3324367.250 
2768       551029.062    3324579.250 
2769       550604.812    3325427.750 
2770       550816.938    3325640.000 
2771       550816.938    3325215.750 
2772       551029.062    3325427.750 
2773       551029.062    3325852.000 
2774       551241.188    3326064.250 
2775       551241.188    3325640.000 
2776       551453.375    3325852.000 
2777       551029.062    3325003.500 
2778       551241.188    3325215.750 
