    C2D             x              y 
26107      559779.500    3318427.500 
26108      559832.562    3318480.500 
26109      559832.562    3318374.500 
26110      559885.562    3318427.500 
26111      559567.375    3318003.250 
26112      559620.438    3318056.250 
26113      559620.438    3317950.250 
26114      559673.438    3318003.250 
26115      559673.438    3318109.250 
26116      559726.500    3318162.250 
26117      559726.500    3318056.250 
26118      559779.500    3318109.250 
26119      559673.438    3317897.250 
26120      559726.500    3317950.250 
26121      559726.500    3317844.000 
26122      559779.500    3317897.250 
26123      559779.500    3318003.250 
26124      559832.562    3318056.250 
26125      559832.562    3317950.250 
26126      559885.562    3318003.250 
26127      559779.500    3318215.250 
26128      559832.562    3318268.500 
26129      559832.562    3318162.250 
26130      559885.562    3318215.250 
26131      559885.562    3318321.500 
26132      559938.625    3318374.500 
26133      559938.625    3318268.500 
26134      559991.688    3318321.500 
26135      559885.562    3318109.250 
26136      559938.625    3318162.250 
26137      559938.625    3318056.250 
26138      559991.688    3318109.250 
26139      559991.688    3318215.250 
26140      560044.688    3318268.500 
26141      560044.688    3318162.250 
26142      560097.750    3318215.250 
26143      559779.500    3318639.500 
26144      559832.562    3318692.750 
26145      559832.562    3318586.500 
26146      559885.562    3318639.500 
26147      559885.562    3318745.750 
26148      559938.625    3318798.750 
26149      559938.625    3318692.750 
26150      559991.688    3318745.750 
26151      559885.562    3318533.500 
26152      559938.625    3318586.500 
26153      559938.625    3318480.500 
26154      559991.688    3318533.500 
26155      559991.688    3318639.500 
26156      560044.688    3318692.750 
26157      560044.688    3318586.500 
26158      560097.750    3318639.500 
26159      559991.688    3318851.750 
26160      560044.688    3318904.750 
26161      560044.688    3318798.750 
26162      560097.750    3318851.750 
26163      560097.750    3318957.750 
26164      560150.750    3319010.750 
26165      560150.750    3318904.750 
26166      560203.812    3318957.750 
26167      560097.750    3318745.750 
26168      560150.750    3318798.750 
26169      560150.750    3318692.750 
26170      560203.812    3318745.750 
26171      560203.812    3318851.750 
26172      560256.812    3318904.750 
26173      560256.812    3318798.750 
26174      560309.875    3318851.750 
26175      559991.688    3318427.500 
26176      560044.688    3318480.500 
26177      560044.688    3318374.500 
26178      560097.750    3318427.500 
26179      560097.750    3318533.500 
26180      560150.750    3318586.500 
26181      560150.750    3318480.500 
26182      560203.812    3318533.500 
26183      560097.750    3318321.500 
26184      560150.750    3318374.500 
26185      560150.750    3318268.500 
26186      560203.812    3318321.500 
26187      560203.812    3318427.500 
26188      560256.812    3318480.500 
26189      560256.812    3318374.500 
26190      560309.875    3318427.500 
26191      560203.812    3318639.500 
26192      560256.812    3318692.750 
26193      560256.812    3318586.500 
26194      560309.875    3318639.500 
26195      560309.875    3318745.750 
26196      560362.875    3318798.750 
26197      560362.875    3318692.750 
26198      560415.938    3318745.750 
26199      560309.875    3318533.500 
26200      560362.875    3318586.500 
26201      560362.875    3318480.500 
26202      560415.938    3318533.500 
26203      560415.938    3318639.500 
26204      560468.938    3318692.750 
26205      560468.938    3318586.500 
26206      560522.000    3318639.500 
26207      559779.500    3319488.250 
26208      559832.562    3319541.250 
26209      559832.562    3319435.000 
26210      559885.562    3319488.250 
26211      559885.562    3319594.250 
26212      559938.625    3319647.250 
26213      559938.625    3319541.250 
26214      559991.688    3319594.250 
26215      559885.562    3319382.000 
26216      559938.625    3319435.000 
26217      559938.625    3319329.000 
26218      559991.688    3319382.000 
26219      559991.688    3319488.250 
26220      560044.688    3319541.250 
26221      560044.688    3319435.000 
26222      560097.750    3319488.250 
26223      559991.688    3319700.250 
26224      560044.688    3319753.250 
26225      560044.688    3319647.250 
26226      560097.750    3319700.250 
26227      560150.750    3319806.250 
26228      560097.750    3319594.250 
26229      560150.750    3319647.250 
26230      560150.750    3319541.250 
26231      560203.812    3319594.250 
26232      560203.812    3319700.250 
26233      560256.812    3319753.250 
26234      560256.812    3319647.250 
26235      560309.875    3319700.250 
26236      559991.688    3319276.000 
26237      560044.688    3319329.000 
26238      560044.688    3319223.000 
26239      560097.750    3319276.000 
26240      560097.750    3319382.000 
26241      560150.750    3319435.000 
26242      560150.750    3319329.000 
26243      560203.812    3319382.000 
26244      560097.750    3319170.000 
26245      560150.750    3319223.000 
26246      560150.750    3319117.000 
26247      560203.812    3319170.000 
26248      560203.812    3319276.000 
26249      560256.812    3319329.000 
26250      560256.812    3319223.000 
26251      560309.875    3319276.000 
26252      560203.812    3319488.250 
26253      560256.812    3319541.250 
26254      560256.812    3319435.000 
26255      560309.875    3319488.250 
26256      560309.875    3319594.250 
26257      560362.875    3319647.250 
26258      560362.875    3319541.250 
26259      560415.938    3319594.250 
26260      560309.875    3319382.000 
26261      560362.875    3319435.000 
26262      560362.875    3319329.000 
26263      560415.938    3319382.000 
26264      560415.938    3319488.250 
26265      560468.938    3319541.250 
26266      560468.938    3319435.000 
26267      560522.000    3319488.250 
26268      560256.812    3319912.500 
26269      560362.875    3320018.500 
26270      560309.875    3319806.250 
26271      560362.875    3319859.250 
26272      560362.875    3319753.250 
26273      560415.938    3319806.250 
26274      560415.938    3319912.500 
26275      560468.938    3319965.500 
26276      560468.938    3319859.250 
26277      560522.000    3319912.500 
26278      560415.938    3320124.500 
26279      560468.938    3320177.500 
26280      560468.938    3320071.500 
26281      560522.000    3320124.500 
26282      560522.000    3320230.500 
26283      560575.000    3320283.750 
26284      560575.000    3320177.500 
26285      560628.062    3320230.500 
26286      560522.000    3320018.500 
26287      560575.000    3320071.500 
26288      560575.000    3319965.500 
26289      560628.062    3320018.500 
26290      560628.062    3320124.500 
26291      560681.062    3320177.500 
26292      560681.062    3320071.500 
26293      560734.125    3320124.500 
26294      560415.938    3319700.250 
26295      560468.938    3319753.250 
26296      560468.938    3319647.250 
26297      560522.000    3319700.250 
26298      560522.000    3319806.250 
26299      560575.000    3319859.250 
26300      560575.000    3319753.250 
26301      560628.062    3319806.250 
26302      560522.000    3319594.250 
26303      560575.000    3319647.250 
26304      560575.000    3319541.250 
26305      560628.062    3319594.250 
26306      560628.062    3319700.250 
26307      560681.062    3319753.250 
26308      560681.062    3319647.250 
26309      560734.125    3319700.250 
26310      560628.062    3319912.500 
26311      560681.062    3319965.500 
26312      560681.062    3319859.250 
26313      560734.125    3319912.500 
26314      560734.125    3320018.500 
26315      560787.125    3320071.500 
26316      560787.125    3319965.500 
26317      560840.188    3320018.500 
26318      560734.125    3319806.250 
26319      560787.125    3319859.250 
26320      560787.125    3319753.250 
26321      560840.188    3319806.250 
26322      560840.188    3319912.500 
26323      560893.250    3319965.500 
26324      560893.250    3319859.250 
26325      560946.250    3319912.500 
26326      560203.812    3319063.750 
26327      560256.812    3319117.000 
26328      560256.812    3319010.750 
26329      560309.875    3319063.750 
26330      560309.875    3319170.000 
26331      560362.875    3319223.000 
26332      560362.875    3319117.000 
26333      560415.938    3319170.000 
26334      560309.875    3318957.750 
26335      560362.875    3319010.750 
26336      560362.875    3318904.750 
26337      560415.938    3318957.750 
26338      560415.938    3319063.750 
26339      560468.938    3319117.000 
26340      560468.938    3319010.750 
26341      560522.000    3319063.750 
26342      560415.938    3319276.000 
26343      560468.938    3319329.000 
26344      560468.938    3319223.000 
26345      560522.000    3319276.000 
26346      560522.000    3319382.000 
26347      560575.000    3319435.000 
26348      560575.000    3319329.000 
26349      560628.062    3319382.000 
26350      560522.000    3319170.000 
26351      560575.000    3319223.000 
26352      560575.000    3319117.000 
26353      560628.062    3319170.000 
26354      560628.062    3319276.000 
26355      560681.062    3319329.000 
26356      560681.062    3319223.000 
26357      560734.125    3319276.000 
26358      560415.938    3318851.750 
26359      560468.938    3318904.750 
26360      560468.938    3318798.750 
26361      560522.000    3318851.750 
26362      560522.000    3318957.750 
26363      560575.000    3319010.750 
26364      560575.000    3318904.750 
26365      560628.062    3318957.750 
26366      560522.000    3318745.750 
26367      560575.000    3318798.750 
26368      560575.000    3318692.750 
26369      560628.062    3318745.750 
26370      560628.062    3318851.750 
26371      560681.062    3318904.750 
26372      560681.062    3318798.750 
26373      560734.125    3318851.750 
26374      560628.062    3319063.750 
26375      560681.062    3319117.000 
26376      560681.062    3319010.750 
26377      560734.125    3319063.750 
26378      560734.125    3319170.000 
26379      560787.125    3319223.000 
26380      560787.125    3319117.000 
26381      560840.188    3319170.000 
26382      560734.125    3318957.750 
26383      560787.125    3319010.750 
26384      560787.125    3318904.750 
26385      560840.188    3318957.750 
26386      560840.188    3319063.750 
26387      560893.250    3319117.000 
26388      560893.250    3319010.750 
26389      560946.250    3319063.750 
26390      560628.062    3319488.250 
26391      560681.062    3319541.250 
26392      560681.062    3319435.000 
26393      560734.125    3319488.250 
26394      560734.125    3319594.250 
26395      560787.125    3319647.250 
26396      560787.125    3319541.250 
26397      560840.188    3319594.250 
26398      560734.125    3319382.000 
26399      560787.125    3319435.000 
26400      560787.125    3319329.000 
26401      560840.188    3319382.000 
26402      560840.188    3319488.250 
26403      560893.250    3319541.250 
26404      560893.250    3319435.000 
26405      560946.250    3319488.250 
26406      560840.188    3319700.250 
26407      560893.250    3319753.250 
26408      560893.250    3319647.250 
26409      560946.250    3319700.250 
26410      560946.250    3319806.250 
26411      560999.312    3319859.250 
26412      560999.312    3319753.250 
26413      561052.312    3319806.250 
26414      560946.250    3319594.250 
26415      560999.312    3319647.250 
26416      560999.312    3319541.250 
26417      561052.312    3319594.250 
26418      561052.312    3319700.250 
26419      561105.375    3319753.250 
26420      561105.375    3319647.250 
26421      561158.375    3319700.250 
26422      560840.188    3319276.000 
26423      560893.250    3319329.000 
26424      560893.250    3319223.000 
26425      560946.250    3319276.000 
26426      560946.250    3319382.000 
26427      560999.312    3319435.000 
26428      560999.312    3319329.000 
26429      561052.312    3319382.000 
26430      560946.250    3319170.000 
26431      560999.312    3319223.000 
26432      560999.312    3319117.000 
26433      561052.312    3319170.000 
26434      561052.312    3319276.000 
26435      561105.375    3319329.000 
26436      561105.375    3319223.000 
26437      561158.375    3319276.000 
26438      561052.312    3319488.250 
26439      561105.375    3319541.250 
26440      561105.375    3319435.000 
26441      561158.375    3319488.250 
26442      561158.375    3319594.250 
26443      561211.438    3319647.250 
26444      561211.438    3319541.250 
26445      561264.438    3319594.250 
26446      561158.375    3319382.000 
26447      561211.438    3319435.000 
26448      561211.438    3319329.000 
26449      561264.438    3319382.000 
26450      561264.438    3319488.250 
26451      561317.500    3319541.250 
26452      561317.500    3319435.000 
26453      561370.500    3319488.250 
26454      560628.062    3320336.750 
26455      560681.062    3320389.750 
26456      560681.062    3320283.750 
26457      560734.125    3320336.750 
26458      560734.125    3320442.750 
26459      560787.125    3320495.750 
26460      560787.125    3320389.750 
26461      560840.188    3320442.750 
26462      560734.125    3320230.500 
26463      560787.125    3320283.750 
26464      560787.125    3320177.500 
26465      560840.188    3320230.500 
26466      560840.188    3320336.750 
26467      560893.250    3320389.750 
26468      560893.250    3320283.750 
26469      560946.250    3320336.750 
26470      560840.188    3320548.750 
26471      560893.250    3320601.750 
26472      560893.250    3320495.750 
26473      560946.250    3320548.750 
26474      560946.250    3320654.750 
26475      560999.312    3320708.000 
26476      560999.312    3320601.750 
26477      561052.312    3320654.750 
26478      560946.250    3320442.750 
26479      560999.312    3320495.750 
26480      560999.312    3320389.750 
26481      561052.312    3320442.750 
26482      561052.312    3320548.750 
26483      561105.375    3320601.750 
26484      561105.375    3320495.750 
26485      561158.375    3320548.750 
26486      560840.188    3320124.500 
26487      560893.250    3320177.500 
26488      560893.250    3320071.500 
26489      560946.250    3320124.500 
26490      560946.250    3320230.500 
26491      560999.312    3320283.750 
26492      560999.312    3320177.500 
26493      561052.312    3320230.500 
26494      560946.250    3320018.500 
26495      560999.312    3320071.500 
26496      560999.312    3319965.500 
26497      561052.312    3320018.500 
26498      561052.312    3320124.500 
26499      561105.375    3320177.500 
26500      561105.375    3320071.500 
26501      561158.375    3320124.500 
26502      561052.312    3320336.750 
26503      561105.375    3320389.750 
26504      561105.375    3320283.750 
26505      561158.375    3320336.750 
26506      561158.375    3320442.750 
26507      561211.438    3320495.750 
26508      561211.438    3320389.750 
26509      561264.438    3320442.750 
26510      561158.375    3320230.500 
26511      561211.438    3320283.750 
26512      561211.438    3320177.500 
26513      561264.438    3320230.500 
26514      561264.438    3320336.750 
26515      561317.500    3320389.750 
26516      561317.500    3320283.750 
26517      561370.500    3320336.750 
26518      561052.312    3320761.000 
26519      561105.375    3320814.000 
26520      561105.375    3320708.000 
26521      561158.375    3320761.000 
26522      561211.438    3320867.000 
26523      561158.375    3320654.750 
26524      561211.438    3320708.000 
26525      561211.438    3320601.750 
26526      561264.438    3320654.750 
26527      561264.438    3320761.000 
26528      561317.500    3320814.000 
26529      561317.500    3320708.000 
26530      561370.500    3320761.000 
26531      561317.500    3320973.000 
26532      561370.500    3321079.250 
26533      561423.562    3321132.250 
26534      561423.562    3321026.000 
26535      561476.562    3321079.250 
26536      561370.500    3320867.000 
26537      561423.562    3320920.000 
26538      561423.562    3320814.000 
26539      561476.562    3320867.000 
26540      561476.562    3320973.000 
26541      561529.625    3321026.000 
26542      561529.625    3320920.000 
26543      561582.625    3320973.000 
26544      561264.438    3320548.750 
26545      561317.500    3320601.750 
26546      561317.500    3320495.750 
26547      561370.500    3320548.750 
26548      561370.500    3320654.750 
26549      561423.562    3320708.000 
26550      561423.562    3320601.750 
26551      561476.562    3320654.750 
26552      561370.500    3320442.750 
26553      561423.562    3320495.750 
26554      561423.562    3320389.750 
26555      561476.562    3320442.750 
26556      561476.562    3320548.750 
26557      561529.625    3320601.750 
26558      561529.625    3320495.750 
26559      561582.625    3320548.750 
26560      561476.562    3320761.000 
26561      561529.625    3320814.000 
26562      561529.625    3320708.000 
26563      561582.625    3320761.000 
26564      561582.625    3320867.000 
26565      561635.688    3320920.000 
26566      561635.688    3320814.000 
26567      561688.688    3320867.000 
26568      561582.625    3320654.750 
26569      561635.688    3320708.000 
26570      561635.688    3320601.750 
26571      561688.688    3320654.750 
26572      561688.688    3320761.000 
26573      561741.750    3320814.000 
26574      561741.750    3320708.000 
26575      561794.812    3320761.000 
26576      561052.312    3319912.500 
26577      561105.375    3319965.500 
26578      561105.375    3319859.250 
26579      561158.375    3319912.500 
26580      561158.375    3320018.500 
26581      561211.438    3320071.500 
26582      561211.438    3319965.500 
26583      561264.438    3320018.500 
26584      561158.375    3319806.250 
26585      561211.438    3319859.250 
26586      561211.438    3319753.250 
26587      561264.438    3319806.250 
26588      561264.438    3319912.500 
26589      561317.500    3319965.500 
26590      561317.500    3319859.250 
26591      561370.500    3319912.500 
26592      561264.438    3320124.500 
26593      561317.500    3320177.500 
26594      561317.500    3320071.500 
26595      561370.500    3320124.500 
26596      561370.500    3320230.500 
26597      561423.562    3320283.750 
26598      561423.562    3320177.500 
26599      561476.562    3320230.500 
26600      561370.500    3320018.500 
26601      561423.562    3320071.500 
26602      561423.562    3319965.500 
26603      561476.562    3320018.500 
26604      561476.562    3320124.500 
26605      561529.625    3320177.500 
26606      561529.625    3320071.500 
26607      561582.625    3320124.500 
26608      561264.438    3319700.250 
26609      561317.500    3319753.250 
26610      561317.500    3319647.250 
26611      561370.500    3319700.250 
26612      561370.500    3319806.250 
26613      561423.562    3319859.250 
26614      561423.562    3319753.250 
26615      561476.562    3319806.250 
26616      561370.500    3319594.250 
26617      561423.562    3319647.250 
26618      561423.562    3319541.250 
26619      561476.562    3319594.250 
26620      561476.562    3319700.250 
26621      561529.625    3319753.250 
26622      561529.625    3319647.250 
26623      561582.625    3319700.250 
26624      561476.562    3319912.500 
26625      561529.625    3319965.500 
26626      561529.625    3319859.250 
26627      561582.625    3319912.500 
26628      561582.625    3320018.500 
26629      561635.688    3320071.500 
26630      561635.688    3319965.500 
26631      561688.688    3320018.500 
26632      561582.625    3319806.250 
26633      561635.688    3319859.250 
26634      561635.688    3319753.250 
26635      561688.688    3319806.250 
26636      561688.688    3319912.500 
26637      561741.750    3319965.500 
26638      561741.750    3319859.250 
26639      561794.812    3319912.500 
26640      561476.562    3320336.750 
26641      561529.625    3320389.750 
26642      561529.625    3320283.750 
26643      561582.625    3320336.750 
26644      561582.625    3320442.750 
26645      561635.688    3320495.750 
26646      561635.688    3320389.750 
26647      561688.688    3320442.750 
26648      561582.625    3320230.500 
26649      561635.688    3320283.750 
26650      561635.688    3320177.500 
26651      561688.688    3320230.500 
26652      561688.688    3320336.750 
26653      561741.750    3320389.750 
26654      561741.750    3320283.750 
26655      561794.812    3320336.750 
26656      561688.688    3320548.750 
26657      561741.750    3320601.750 
26658      561741.750    3320495.750 
26659      561794.812    3320548.750 
26660      561794.812    3320654.750 
26661      561847.812    3320708.000 
26662      561847.812    3320601.750 
26663      561900.875    3320654.750 
26664      561794.812    3320442.750 
26665      561847.812    3320495.750 
26666      561847.812    3320389.750 
26667      561900.875    3320442.750 
26668      561900.875    3320548.750 
26669      561953.875    3320601.750 
26670      561953.875    3320495.750 
26671      562006.938    3320548.750 
26672      561688.688    3320124.500 
26673      561741.750    3320177.500 
26674      561741.750    3320071.500 
26675      561794.812    3320124.500 
26676      561794.812    3320230.500 
26677      561847.812    3320283.750 
26678      561847.812    3320177.500 
26679      561900.875    3320230.500 
26680      561794.812    3320018.500 
26681      561847.812    3320071.500 
26682      561847.812    3319965.500 
26683      561900.875    3320018.500 
26684      561900.875    3320124.500 
26685      561953.875    3320177.500 
26686      561953.875    3320071.500 
26687      562006.938    3320124.500 
26688      561900.875    3320336.750 
26689      561953.875    3320389.750 
26690      561953.875    3320283.750 
26691      562006.938    3320336.750 
26692      562006.938    3320442.750 
26693      562059.938    3320495.750 
26694      562059.938    3320389.750 
26695      562113.000    3320442.750 
26696      562006.938    3320230.500 
26697      562059.938    3320283.750 
26698      562059.938    3320177.500 
26699      562113.000    3320230.500 
26700      562113.000    3320336.750 
26701      562166.000    3320389.750 
26702      562166.000    3320283.750 
26703      562219.062    3320336.750 
26704      561476.562    3321185.250 
26705      561529.625    3321238.250 
26706      561529.625    3321132.250 
26707      561582.625    3321185.250 
26708      561582.625    3321291.250 
26709      561635.688    3321344.250 
26710      561635.688    3321238.250 
26711      561688.688    3321291.250 
26712      561582.625    3321079.250 
26713      561635.688    3321132.250 
26714      561635.688    3321026.000 
26715      561688.688    3321079.250 
26716      561688.688    3321185.250 
26717      561741.750    3321238.250 
26718      561741.750    3321132.250 
26719      561794.812    3321185.250 
26720      561688.688    3321397.250 
26721      561741.750    3321450.250 
26722      561741.750    3321344.250 
26723      561794.812    3321397.250 
26724      561794.812    3321503.500 
26725      561847.812    3321556.500 
26726      561847.812    3321450.250 
26727      561900.875    3321503.500 
26728      561794.812    3321291.250 
26729      561847.812    3321344.250 
26730      561847.812    3321238.250 
26731      561900.875    3321291.250 
26732      561900.875    3321397.250 
26733      561953.875    3321450.250 
26734      561953.875    3321344.250 
26735      562006.938    3321397.250 
26736      561688.688    3320973.000 
26737      561741.750    3321026.000 
26738      561741.750    3320920.000 
26739      561794.812    3320973.000 
26740      561794.812    3321079.250 
26741      561847.812    3321132.250 
26742      561847.812    3321026.000 
26743      561900.875    3321079.250 
26744      561794.812    3320867.000 
26745      561847.812    3320920.000 
26746      561847.812    3320814.000 
26747      561900.875    3320867.000 
26748      561900.875    3320973.000 
26749      561953.875    3321026.000 
26750      561953.875    3320920.000 
26751      562006.938    3320973.000 
26752      561900.875    3321185.250 
26753      561953.875    3321238.250 
26754      561953.875    3321132.250 
26755      562006.938    3321185.250 
26756      562006.938    3321291.250 
26757      562059.938    3321344.250 
26758      562059.938    3321238.250 
26759      562113.000    3321291.250 
26760      562006.938    3321079.250 
26761      562059.938    3321132.250 
26762      562059.938    3321026.000 
26763      562113.000    3321079.250 
26764      562113.000    3321185.250 
26765      562166.000    3321238.250 
26766      562166.000    3321132.250 
26767      562219.062    3321185.250 
26768      561900.875    3321609.500 
26769      561953.875    3321662.500 
26770      561953.875    3321556.500 
26771      562006.938    3321609.500 
26772      562059.938    3321715.500 
26773      562006.938    3321503.500 
26774      562059.938    3321556.500 
26775      562059.938    3321450.250 
26776      562113.000    3321503.500 
26777      562113.000    3321609.500 
26778      562166.000    3321662.500 
26779      562166.000    3321556.500 
26780      562219.062    3321609.500 
26781      562166.000    3321821.500 
26782      562272.062    3321927.750 
26783      562219.062    3321715.500 
26784      562272.062    3321768.500 
26785      562272.062    3321662.500 
26786      562325.125    3321715.500 
26787      562378.125    3321821.500 
26788      562113.000    3321397.250 
26789      562166.000    3321450.250 
26790      562166.000    3321344.250 
26791      562219.062    3321397.250 
26792      562219.062    3321503.500 
26793      562272.062    3321556.500 
26794      562272.062    3321450.250 
26795      562325.125    3321503.500 
26796      562219.062    3321291.250 
26797      562272.062    3321344.250 
26798      562272.062    3321238.250 
26799      562325.125    3321291.250 
26800      562325.125    3321397.250 
26801      562378.125    3321450.250 
26802      562378.125    3321344.250 
26803      562431.188    3321397.250 
26804      562325.125    3321609.500 
26805      562378.125    3321662.500 
26806      562378.125    3321556.500 
26807      562431.188    3321609.500 
26808      562431.188    3321715.500 
26809      562484.188    3321768.500 
26810      562484.188    3321662.500 
26811      562537.250    3321715.500 
26812      562431.188    3321503.500 
26813      562484.188    3321556.500 
26814      562484.188    3321450.250 
26815      562537.250    3321503.500 
26816      562537.250    3321609.500 
26817      562590.250    3321662.500 
26818      562590.250    3321556.500 
26819      562643.312    3321609.500 
26820      561900.875    3320761.000 
26821      561953.875    3320814.000 
26822      561953.875    3320708.000 
26823      562006.938    3320761.000 
26824      562006.938    3320867.000 
26825      562059.938    3320920.000 
26826      562059.938    3320814.000 
26827      562113.000    3320867.000 
26828      562006.938    3320654.750 
26829      562059.938    3320708.000 
26830      562059.938    3320601.750 
26831      562113.000    3320654.750 
26832      562113.000    3320761.000 
26833      562166.000    3320814.000 
26834      562166.000    3320708.000 
26835      562219.062    3320761.000 
26836      562113.000    3320973.000 
26837      562166.000    3321026.000 
26838      562166.000    3320920.000 
26839      562219.062    3320973.000 
26840      562219.062    3321079.250 
26841      562272.062    3321132.250 
26842      562272.062    3321026.000 
26843      562325.125    3321079.250 
26844      562219.062    3320867.000 
26845      562272.062    3320920.000 
26846      562272.062    3320814.000 
26847      562325.125    3320867.000 
26848      562325.125    3320973.000 
26849      562378.125    3321026.000 
26850      562378.125    3320920.000 
26851      562431.188    3320973.000 
26852      562113.000    3320548.750 
26853      562166.000    3320601.750 
26854      562166.000    3320495.750 
26855      562219.062    3320548.750 
26856      562219.062    3320654.750 
26857      562272.062    3320708.000 
26858      562272.062    3320601.750 
26859      562325.125    3320654.750 
26860      562219.062    3320442.750 
26861      562272.062    3320495.750 
26862      562272.062    3320389.750 
26863      562325.125    3320442.750 
26864      562325.125    3320548.750 
26865      562378.125    3320601.750 
26866      562378.125    3320495.750 
26867      562431.188    3320548.750 
26868      562325.125    3320761.000 
26869      562378.125    3320814.000 
26870      562378.125    3320708.000 
26871      562431.188    3320761.000 
26872      562431.188    3320867.000 
26873      562484.188    3320920.000 
26874      562484.188    3320814.000 
26875      562537.250    3320867.000 
26876      562431.188    3320654.750 
26877      562484.188    3320708.000 
26878      562484.188    3320601.750 
26879      562537.250    3320654.750 
26880      562537.250    3320761.000 
26881      562590.250    3320814.000 
26882      562590.250    3320708.000 
26883      562643.312    3320761.000 
26884      562325.125    3321185.250 
26885      562378.125    3321238.250 
26886      562378.125    3321132.250 
26887      562431.188    3321185.250 
26888      562431.188    3321291.250 
26889      562484.188    3321344.250 
26890      562484.188    3321238.250 
26891      562537.250    3321291.250 
26892      562431.188    3321079.250 
26893      562484.188    3321132.250 
26894      562484.188    3321026.000 
26895      562537.250    3321079.250 
26896      562537.250    3321185.250 
26897      562590.250    3321238.250 
26898      562590.250    3321132.250 
26899      562643.312    3321185.250 
26900      562537.250    3321397.250 
26901      562590.250    3321450.250 
26902      562590.250    3321344.250 
26903      562643.312    3321397.250 
26904      562643.312    3321503.500 
26905      562696.312    3321556.500 
26906      562696.312    3321450.250 
26907      562749.375    3321503.500 
26908      562643.312    3321291.250 
26909      562696.312    3321344.250 
26910      562696.312    3321238.250 
26911      562749.375    3321291.250 
26912      562749.375    3321397.250 
26913      562802.438    3321450.250 
26914      562802.438    3321344.250 
26915      562855.438    3321397.250 
26916      562537.250    3320973.000 
26917      562590.250    3321026.000 
26918      562590.250    3320920.000 
26919      562643.312    3320973.000 
26920      562643.312    3321079.250 
26921      562696.312    3321132.250 
26922      562696.312    3321026.000 
26923      562749.375    3321079.250 
26924      562643.312    3320867.000 
26925      562696.312    3320920.000 
26926      562696.312    3320814.000 
26927      562749.375    3320867.000 
26928      562749.375    3320973.000 
26929      562802.438    3321026.000 
26930      562802.438    3320920.000 
26931      562855.438    3320973.000 
26932      562749.375    3321185.250 
26933      562802.438    3321238.250 
26934      562802.438    3321132.250 
26935      562855.438    3321185.250 
26936      562855.438    3321291.250 
26937      562908.500    3321344.250 
26938      562908.500    3321238.250 
26939      562961.500    3321291.250 
26940      562855.438    3321079.250 
26941      562908.500    3321132.250 
26942      562908.500    3321026.000 
26943      562961.500    3321079.250 
26944      562961.500    3321185.250 
26945      563014.562    3321238.250 
26946      563014.562    3321132.250 
26947      563067.562    3321185.250 
26948      562378.125    3322033.750 
26949      562484.188    3322139.750 
26950      562484.188    3321927.750 
26951      562590.250    3322033.750 
26952      562590.250    3322245.750 
26953      562696.312    3322352.000 
26954      562696.312    3322139.750 
26955      562802.438    3322245.750 
26956      562590.250    3321821.500 
26957      562696.312    3321927.750 
26958      562643.312    3321715.500 
26959      562696.312    3321768.500 
26960      562696.312    3321662.500 
26961      562749.375    3321715.500 
26962      562749.375    3321821.500 
26963      562802.438    3321874.500 
26964      562802.438    3321768.500 
26965      562855.438    3321821.500 
26966      562802.438    3322033.750 
26967      562908.500    3322139.750 
26968      562855.438    3321927.750 
26969      562908.500    3321980.750 
26970      562908.500    3321874.500 
26971      562961.500    3321927.750 
26972      562961.500    3322033.750 
26973      563014.562    3322086.750 
26974      563014.562    3321980.750 
26975      563067.562    3322033.750 
26976      562802.438    3322458.000 
26977      562908.500    3322564.000 
26978      562908.500    3322352.000 
26979      563014.562    3322458.000 
26980      563014.562    3322670.000 
26981      563120.625    3322776.250 
26982      563120.625    3322564.000 
26983      563226.688    3322670.000 
26984      563014.562    3322245.750 
26985      563120.625    3322352.000 
26986      563120.625    3322139.750 
26987      563226.688    3322245.750 
26988      563226.688    3322458.000 
26989      563332.750    3322564.000 
26990      563332.750    3322352.000 
26991      563438.812    3322458.000 
26992      562749.375    3321609.500 
26993      562802.438    3321662.500 
26994      562802.438    3321556.500 
26995      562855.438    3321609.500 
26996      562855.438    3321715.500 
26997      562908.500    3321768.500 
26998      562908.500    3321662.500 
26999      562961.500    3321715.500 
27000      562855.438    3321503.500 
27001      562908.500    3321556.500 
27002      562908.500    3321450.250 
27003      562961.500    3321503.500 
27004      562961.500    3321609.500 
27005      563014.562    3321662.500 
27006      563014.562    3321556.500 
27007      563067.562    3321609.500 
27008      562961.500    3321821.500 
27009      563014.562    3321874.500 
27010      563014.562    3321768.500 
27011      563067.562    3321821.500 
27012      563067.562    3321927.750 
27013      563120.625    3321980.750 
27014      563120.625    3321874.500 
27015      563173.625    3321927.750 
27016      563067.562    3321715.500 
27017      563120.625    3321768.500 
27018      563120.625    3321662.500 
27019      563173.625    3321715.500 
27020      563173.625    3321821.500 
27021      563226.688    3321874.500 
27022      563226.688    3321768.500 
27023      563279.688    3321821.500 
27024      562961.500    3321397.250 
27025      563014.562    3321450.250 
27026      563014.562    3321344.250 
27027      563067.562    3321397.250 
27028      563067.562    3321503.500 
27029      563120.625    3321556.500 
27030      563120.625    3321450.250 
27031      563173.625    3321503.500 
27032      563067.562    3321291.250 
27033      563120.625    3321344.250 
27034      563120.625    3321238.250 
27035      563173.625    3321291.250 
27036      563173.625    3321397.250 
27037      563226.688    3321450.250 
27038      563226.688    3321344.250 
